Home ID,Appliance Type,Energy Consumption (kWh),Outdoor Temperature,Season,Household Size,Timestamp,Month,Year,Month_Name
262,TV,1.88,-2.9,Winter,4,2023-02-05 10:17:00,2023-02,2023,Feb
2,TV,1.74,24.8,Summer,3,2023-07-25 21:08:00,2023-07,2023,Jul
365,TV,0.95,10.4,Spring,3,2023-06-19 22:31:00,2023-06,2023,Jun
262,TV,1.35,1.1,Summer,2,2023-09-11 04:56:00,2023-09,2023,Sep
476,TV,0.49,35.5,Spring,3,2023-04-27 01:13:00,2023-04,2023,Apr
11,TV,1.92,10.0,Summer,4,2023-07-25 20:25:00,2023-07,2023,Jul
260,TV,1.04,0.4,Summer,4,2023-09-11 09:06:00,2023-09,2023,Sep
324,TV,1.44,-6.1,Spring,3,2023-04-13 01:53:00,2023-04,2023,Apr
74,TV,1.79,23.5,Summer,2,2023-07-25 20:11:00,2023-07,2023,Jul
64,TV,0.67,-7.6,Spring,5,2023-06-10 16:11:00,2023-06,2023,Jun
438,TV,1.03,29.3,Summer,2,2023-07-25 19:55:00,2023-07,2023,Jul
411,TV,1.11,5.0,Summer,5,2023-09-11 07:24:00,2023-09,2023,Sep
120,TV,0.85,-4.0,Winter,5,2023-02-13 05:44:00,2023-02,2023,Feb
398,TV,1.57,5.6,Summer,1,2023-09-11 07:46:00,2023-09,2023,Sep
44,TV,1.26,21.1,Winter,5,2023-02-25 08:50:00,2023-02,2023,Feb
379,TV,1.97,38.7,Spring,4,2023-05-11 07:45:00,2023-05,2023,May
273,TV,1.6,20.5,Spring,4,2023-04-27 02:15:00,2023-04,2023,Apr
363,TV,0.84,-1.8,Spring,3,2023-04-27 02:21:00,2023-04,2023,Apr
497,TV,0.86,23.4,Summer,5,2023-09-11 07:58:00,2023-09,2023,Sep
443,TV,0.59,17.9,Summer,1,2023-09-11 08:19:00,2023-09,2023,Sep
44,TV,1.54,9.0,Summer,1,2023-09-11 08:40:00,2023-09,2023,Sep
179,TV,1.08,39.9,Summer,2,2023-09-11 06:43:00,2023-09,2023,Sep
159,TV,0.63,36.7,Summer,3,2023-09-07 06:17:00,2023-09,2023,Sep
369,TV,1.7,1.7,Summer,1,2023-09-19 04:10:00,2023-09,2023,Sep
447,TV,0.87,36.6,Summer,2,2023-09-19 04:14:00,2023-09,2023,Sep
293,TV,1.99,23.3,Spring,5,2023-04-08 04:09:00,2023-04,2023,Apr
76,TV,1.27,20.5,Summer,2,2023-09-27 00:07:00,2023-09,2023,Sep
440,TV,0.38,-4.1,Summer,5,2023-09-27 00:16:00,2023-09,2023,Sep
433,TV,1.64,20.5,Spring,1,2023-04-08 03:12:00,2023-04,2023,Apr
319,TV,1.82,-1.3,Summer,5,2023-09-27 00:34:00,2023-09,2023,Sep
461,TV,1.03,36.4,Summer,5,2023-09-27 00:54:00,2023-09,2023,Sep
130,TV,1.53,27.3,Summer,5,2023-07-16 16:40:00,2023-07,2023,Jul
491,TV,0.26,26.0,Spring,4,2023-05-07 23:12:00,2023-05,2023,May
170,TV,1.17,2.5,Summer,2,2023-07-16 16:06:00,2023-07,2023,Jul
319,TV,0.32,22.4,Spring,5,2023-04-08 02:51:00,2023-04,2023,Apr
423,TV,1.6,12.5,Winter,4,2023-02-07 10:58:00,2023-02,2023,Feb
265,TV,1.83,34.7,Winter,5,2023-02-24 17:28:00,2023-02,2023,Feb
10,TV,1.58,22.3,Summer,1,2023-09-27 04:06:00,2023-09,2023,Sep
460,TV,1.24,33.2,Spring,3,2023-05-12 10:14:00,2023-05,2023,May
364,TV,1.51,-0.5,Summer,3,2023-09-27 04:32:00,2023-09,2023,Sep
130,TV,0.22,29.6,Winter,2,2023-01-22 15:26:00,2023-01,2023,Jan
270,TV,0.48,12.2,Spring,4,2023-06-07 06:01:00,2023-06,2023,Jun
89,TV,1.03,-4.5,Summer,2,2023-09-27 06:14:00,2023-09,2023,Sep
61,TV,0.31,-9.4,Spring,3,2023-06-21 19:22:00,2023-06,2023,Jun
476,TV,1.58,34.2,Summer,4,2023-09-27 07:28:00,2023-09,2023,Sep
452,TV,1.04,20.6,Spring,1,2023-04-29 21:12:00,2023-04,2023,Apr
499,TV,0.26,-5.2,Winter,1,2023-02-16 07:20:00,2023-02,2023,Feb
304,TV,1.5,13.7,Winter,5,2023-01-22 14:50:00,2023-01,2023,Jan
79,TV,1.19,-3.3,Summer,5,2023-07-16 13:36:00,2023-07,2023,Jul
401,TV,1.3,7.5,Spring,4,2023-05-07 22:53:00,2023-05,2023,May
439,TV,1.03,-5.6,Spring,5,2023-04-08 00:47:00,2023-04,2023,Apr
365,TV,1.02,-6.3,Spring,4,2023-04-08 00:12:00,2023-04,2023,Apr
259,TV,1.88,30.8,Spring,3,2023-05-12 09:39:00,2023-05,2023,May
227,TV,1.25,34.8,Summer,1,2023-07-16 17:52:00,2023-07,2023,Jul
180,TV,1.2,10.3,Spring,5,2023-06-07 08:52:00,2023-06,2023,Jun
224,TV,0.45,38.4,Spring,3,2023-04-08 04:47:00,2023-04,2023,Apr
352,TV,0.96,37.8,Spring,2,2023-06-21 17:09:00,2023-06,2023,Jun
75,TV,1.09,23.6,Spring,4,2023-04-29 19:27:00,2023-04,2023,Apr
356,TV,1.93,-7.3,Summer,3,2023-07-17 00:27:00,2023-07,2023,Jul
56,TV,0.45,-5.4,Summer,5,2023-09-26 12:02:00,2023-09,2023,Sep
211,TV,1.06,35.6,Summer,5,2023-09-26 12:11:00,2023-09,2023,Sep
33,TV,0.69,2.1,Spring,2,2023-06-21 17:46:00,2023-06,2023,Jun
467,TV,1.78,25.3,Summer,2,2023-09-26 12:25:00,2023-09,2023,Sep
152,TV,0.57,7.7,Summer,2,2023-09-26 12:27:00,2023-09,2023,Sep
435,TV,0.23,4.8,Summer,2,2023-09-26 14:05:00,2023-09,2023,Sep
304,TV,1.71,7.5,Winter,5,2023-01-22 17:55:00,2023-01,2023,Jan
474,TV,0.67,8.4,Summer,4,2023-09-26 14:31:00,2023-09,2023,Sep
182,TV,1.73,26.4,Summer,4,2023-09-26 14:52:00,2023-09,2023,Sep
249,TV,1.05,-0.5,Spring,4,2023-05-12 07:42:00,2023-05,2023,May
493,TV,0.69,7.4,Summer,2,2023-07-16 12:12:00,2023-07,2023,Jul
26,TV,1.97,35.4,Spring,2,2023-04-29 20:08:00,2023-04,2023,Apr
491,TV,1.35,12.9,Spring,4,2023-05-12 07:45:00,2023-05,2023,May
183,TV,1.86,31.7,Summer,4,2023-09-26 16:50:00,2023-09,2023,Sep
210,TV,0.23,14.4,Summer,3,2023-07-16 20:27:00,2023-07,2023,Jul
70,TV,1.09,18.5,Spring,5,2023-04-08 05:34:00,2023-04,2023,Apr
76,TV,0.3,-5.3,Summer,5,2023-09-26 17:25:00,2023-09,2023,Sep
18,TV,0.79,23.9,Summer,5,2023-09-26 17:39:00,2023-09,2023,Sep
38,TV,0.55,32.3,Winter,1,2023-01-22 17:33:00,2023-01,2023,Jan
310,TV,0.92,37.8,Summer,3,2023-07-16 18:55:00,2023-07,2023,Jul
67,TV,1.8,10.8,Summer,1,2023-09-26 19:47:00,2023-09,2023,Sep
44,TV,1.93,34.4,Spring,5,2023-06-21 18:23:00,2023-06,2023,Jun
238,TV,1.19,27.2,Summer,4,2023-07-16 18:47:00,2023-07,2023,Jul
431,TV,1.98,38.8,Summer,2,2023-09-26 20:36:00,2023-09,2023,Sep
342,TV,1.26,6.5,Summer,5,2023-09-26 21:00:00,2023-09,2023,Sep
459,TV,0.27,22.6,Spring,4,2023-06-07 09:50:00,2023-06,2023,Jun
219,TV,1.46,-9.3,Summer,4,2023-09-27 10:04:00,2023-09,2023,Sep
150,TV,0.92,29.3,Spring,2,2023-04-07 23:48:00,2023-04,2023,Apr
38,TV,1.53,39.1,Spring,1,2023-04-29 22:20:00,2023-04,2023,Apr
329,TV,1.86,-4.4,Summer,1,2023-09-27 20:45:00,2023-09,2023,Sep
483,TV,0.91,23.9,Spring,1,2023-04-07 20:47:00,2023-04,2023,Apr
311,TV,0.43,-3.0,Summer,2,2023-07-16 06:17:00,2023-07,2023,Jul
368,TV,1.84,-9.9,Summer,1,2023-09-27 22:05:00,2023-09,2023,Sep
392,TV,1.02,10.4,Winter,2,2023-02-12 19:33:00,2023-02,2023,Feb
370,TV,1.12,33.1,Summer,3,2023-09-27 22:46:00,2023-09,2023,Sep
483,TV,0.98,9.5,Summer,5,2023-09-27 23:31:00,2023-09,2023,Sep
1,TV,0.21,16.3,Spring,1,2023-06-21 22:16:00,2023-06,2023,Jun
459,TV,1.69,30.3,Summer,4,2023-09-28 00:28:00,2023-09,2023,Sep
316,TV,0.61,9.6,Summer,2,2023-09-28 00:48:00,2023-09,2023,Sep
470,TV,0.89,-6.5,Winter,3,2023-02-07 12:59:00,2023-02,2023,Feb
271,TV,0.64,17.9,Summer,4,2023-09-28 01:14:00,2023-09,2023,Sep
459,TV,1.82,-0.9,Spring,1,2023-06-21 22:54:00,2023-06,2023,Jun
350,TV,0.84,-2.0,Spring,5,2023-04-07 20:58:00,2023-04,2023,Apr
370,TV,1.42,10.5,Spring,3,2023-06-21 22:59:00,2023-06,2023,Jun
127,TV,1.39,11.7,Spring,1,2023-04-07 19:54:00,2023-04,2023,Apr
326,TV,1.94,0.3,Summer,1,2023-09-28 02:11:00,2023-09,2023,Sep
14,TV,0.56,28.7,Summer,1,2023-09-28 02:36:00,2023-09,2023,Sep
352,TV,0.29,29.7,Spring,1,2023-06-07 02:07:00,2023-06,2023,Jun
288,TV,1.82,-4.6,Summer,5,2023-09-28 02:49:00,2023-09,2023,Sep
490,TV,0.27,16.4,Winter,2,2023-01-22 09:50:00,2023-01,2023,Jan
182,TV,1.17,19.9,Summer,3,2023-07-16 02:56:00,2023-07,2023,Jul
328,TV,0.22,11.4,Winter,2,2023-01-22 09:46:00,2023-01,2023,Jan
403,TV,0.48,-1.9,Summer,4,2023-09-28 03:49:00,2023-09,2023,Sep
275,TV,1.69,4.5,Spring,2,2023-05-12 11:05:00,2023-05,2023,May
449,TV,0.25,16.9,Spring,5,2023-06-07 01:24:00,2023-06,2023,Jun
467,TV,1.28,5.6,Summer,2,2023-07-16 02:44:00,2023-07,2023,Jul
141,TV,0.3,1.5,Summer,1,2023-09-28 05:19:00,2023-09,2023,Sep
251,TV,0.91,-4.1,Summer,5,2023-09-28 01:37:00,2023-09,2023,Sep
28,TV,0.87,-3.0,Summer,1,2023-09-26 10:37:00,2023-09,2023,Sep
70,TV,0.48,6.1,Summer,2,2023-07-16 06:37:00,2023-07,2023,Jul
55,TV,0.51,7.0,Summer,2,2023-07-16 06:53:00,2023-07,2023,Jul
371,TV,1.62,10.0,Summer,4,2023-09-27 10:34:00,2023-09,2023,Sep
149,TV,1.7,35.4,Winter,3,2023-01-22 13:49:00,2023-01,2023,Jan
323,TV,0.89,22.6,Summer,2,2023-09-27 11:31:00,2023-09,2023,Sep
471,TV,0.34,23.8,Winter,5,2023-02-07 11:42:00,2023-02,2023,Feb
87,TV,1.7,-4.7,Spring,2,2023-06-21 20:24:00,2023-06,2023,Jun
71,TV,1.02,24.4,Winter,5,2023-03-01 16:41:00,2023-03,2023,Mar
223,TV,1.4,13.7,Spring,2,2023-05-12 10:25:00,2023-05,2023,May
145,TV,1.22,20.2,Spring,4,2023-06-07 04:44:00,2023-06,2023,Jun
492,TV,0.41,-8.0,Spring,5,2023-04-07 23:17:00,2023-04,2023,Apr
485,TV,1.92,-6.8,Summer,5,2023-09-27 12:46:00,2023-09,2023,Sep
40,TV,1.3,-5.1,Summer,4,2023-09-27 12:46:00,2023-09,2023,Sep
200,TV,1.63,39.2,Summer,3,2023-07-16 10:04:00,2023-07,2023,Jul
329,TV,0.47,11.2,Winter,4,2023-02-07 12:26:00,2023-02,2023,Feb
242,TV,1.02,34.3,Summer,4,2023-09-27 20:15:00,2023-09,2023,Sep
73,TV,1.1,-8.0,Summer,1,2023-09-27 13:16:00,2023-09,2023,Sep
82,TV,0.96,-6.2,Summer,4,2023-07-16 08:45:00,2023-07,2023,Jul
434,TV,0.79,5.0,Summer,5,2023-09-27 15:32:00,2023-09,2023,Sep
369,TV,0.65,5.1,Spring,4,2023-04-07 21:54:00,2023-04,2023,Apr
12,TV,1.69,16.0,Spring,5,2023-04-07 21:47:00,2023-04,2023,Apr
96,TV,0.35,2.2,Spring,4,2023-06-21 21:32:00,2023-06,2023,Jun
132,TV,1.86,27.3,Spring,5,2023-05-12 10:26:00,2023-05,2023,May
30,TV,1.97,11.5,Summer,4,2023-09-27 17:39:00,2023-09,2023,Sep
233,TV,1.35,9.8,Spring,2,2023-06-07 03:41:00,2023-06,2023,Jun
51,TV,1.09,36.8,Winter,5,2023-02-12 19:35:00,2023-02,2023,Feb
456,TV,1.18,-2.9,Spring,2,2023-06-21 21:39:00,2023-06,2023,Jun
117,TV,0.31,20.0,Summer,2,2023-07-16 07:39:00,2023-07,2023,Jul
453,TV,0.97,-7.3,Spring,1,2023-04-29 23:28:00,2023-04,2023,Apr
313,TV,1.07,18.3,Summer,2,2023-09-27 19:31:00,2023-09,2023,Sep
499,TV,0.71,31.2,Summer,2,2023-09-27 14:16:00,2023-09,2023,Sep
284,TV,0.89,28.5,Winter,2,2023-01-22 09:10:00,2023-01,2023,Jan
191,TV,1.63,-2.9,Summer,5,2023-09-26 10:37:00,2023-09,2023,Sep
37,TV,0.5,17.1,Summer,3,2023-09-26 09:34:00,2023-09,2023,Sep
458,TV,1.71,14.2,Spring,4,2023-06-07 16:01:00,2023-06,2023,Jun
358,TV,1.26,11.4,Summer,4,2023-09-25 14:24:00,2023-09,2023,Sep
355,TV,0.73,11.8,Summer,2,2023-09-25 14:53:00,2023-09,2023,Sep
344,TV,1.39,24.0,Winter,5,2023-01-22 23:09:00,2023-01,2023,Jan
472,TV,1.55,4.3,Spring,2,2023-06-07 15:44:00,2023-06,2023,Jun
90,TV,0.73,11.8,Winter,4,2023-02-12 21:43:00,2023-02,2023,Feb
270,TV,1.5,14.5,Summer,4,2023-09-25 15:37:00,2023-09,2023,Sep
108,TV,1.53,32.3,Summer,3,2023-09-25 15:40:00,2023-09,2023,Sep
412,TV,1.39,9.4,Summer,3,2023-09-25 15:49:00,2023-09,2023,Sep
469,TV,1.3,36.1,Winter,2,2023-01-22 22:41:00,2023-01,2023,Jan
322,TV,1.97,29.2,Spring,4,2023-06-07 15:25:00,2023-06,2023,Jun
10,TV,1.21,-1.8,Summer,4,2023-07-17 15:11:00,2023-07,2023,Jul
165,TV,1.39,0.4,Summer,3,2023-09-25 16:23:00,2023-09,2023,Sep
44,TV,1.1,22.5,Spring,3,2023-06-07 15:25:00,2023-06,2023,Jun
47,TV,1.07,-8.3,Winter,2,2023-01-22 22:06:00,2023-01,2023,Jan
415,TV,1.04,19.0,Spring,2,2023-04-08 15:53:00,2023-04,2023,Apr
416,TV,0.66,28.3,Spring,3,2023-06-21 12:55:00,2023-06,2023,Jun
366,TV,1.59,-6.9,Summer,4,2023-09-25 17:13:00,2023-09,2023,Sep
306,TV,1.07,3.9,Spring,5,2023-04-08 15:49:00,2023-04,2023,Apr
500,TV,0.59,5.4,Spring,5,2023-04-29 16:35:00,2023-04,2023,Apr
439,TV,0.67,-3.7,Summer,2,2023-07-17 14:34:00,2023-07,2023,Jul
371,TV,1.84,36.1,Summer,3,2023-09-25 18:14:00,2023-09,2023,Sep
470,TV,0.77,-1.8,Summer,4,2023-07-17 14:18:00,2023-07,2023,Jul
178,TV,0.35,24.2,Summer,1,2023-09-25 18:20:00,2023-09,2023,Sep
290,TV,1.29,39.7,Summer,2,2023-09-25 18:24:00,2023-09,2023,Sep
205,TV,0.3,32.9,Spring,1,2023-05-08 01:35:00,2023-05,2023,May
289,TV,0.52,-7.8,Summer,3,2023-07-17 13:44:00,2023-07,2023,Jul
61,TV,0.9,-5.9,Summer,2,2023-09-25 13:41:00,2023-09,2023,Sep
136,TV,1.58,4.4,Spring,1,2023-04-29 16:04:00,2023-04,2023,Apr
476,TV,0.93,22.2,Summer,3,2023-07-17 18:36:00,2023-07,2023,Jul
119,TV,1.14,0.7,Summer,1,2023-07-17 18:54:00,2023-07,2023,Jul
122,TV,0.56,8.6,Winter,1,2023-02-07 02:51:00,2023-02,2023,Feb
199,TV,1.95,28.3,Summer,2,2023-09-25 04:33:00,2023-09,2023,Sep
139,TV,1.24,33.2,Summer,5,2023-07-18 01:36:00,2023-07,2023,Jul
399,TV,1.37,-3.9,Spring,4,2023-06-21 10:27:00,2023-06,2023,Jun
160,TV,1.82,-7.5,Summer,3,2023-09-25 05:07:00,2023-09,2023,Sep
375,TV,1.4,21.4,Summer,5,2023-09-25 05:29:00,2023-09,2023,Sep
119,TV,1.1,26.3,Summer,4,2023-09-25 05:32:00,2023-09,2023,Sep
56,TV,1.51,33.7,Summer,3,2023-07-18 00:30:00,2023-07,2023,Jul
445,TV,1.47,34.1,Winter,3,2023-02-21 22:45:00,2023-02,2023,Feb
160,TV,0.29,31.4,Summer,4,2023-09-25 07:09:00,2023-09,2023,Sep
500,TV,0.6,9.8,Summer,1,2023-09-25 07:20:00,2023-09,2023,Sep
495,TV,1.19,35.6,Summer,5,2023-09-25 07:31:00,2023-09,2023,Sep
269,TV,0.8,36.9,Winter,5,2023-02-16 04:35:00,2023-02,2023,Feb
127,TV,0.92,30.1,Summer,5,2023-09-25 18:58:00,2023-09,2023,Sep
126,TV,0.68,25.8,Summer,2,2023-09-25 07:51:00,2023-09,2023,Sep
125,TV,0.93,-8.9,Spring,5,2023-06-07 17:02:00,2023-06,2023,Jun
121,TV,1.09,-7.5,Summer,5,2023-07-17 22:19:00,2023-07,2023,Jul
145,TV,0.89,39.0,Winter,1,2023-01-23 00:04:00,2023-01,2023,Jan
269,TV,1.15,1.2,Summer,4,2023-07-17 21:53:00,2023-07,2023,Jul
50,TV,0.52,20.2,Winter,3,2023-02-16 04:43:00,2023-02,2023,Feb
264,TV,0.99,9.7,Summer,5,2023-09-25 11:10:00,2023-09,2023,Sep
137,TV,1.89,-3.1,Summer,3,2023-07-17 21:03:00,2023-07,2023,Jul
332,TV,1.86,8.8,Spring,2,2023-04-08 17:11:00,2023-04,2023,Apr
113,TV,0.98,3.3,Spring,1,2023-06-21 12:16:00,2023-06,2023,Jun
106,TV,1.22,26.9,Summer,1,2023-07-17 19:10:00,2023-07,2023,Jul
418,TV,1.92,-6.5,Winter,4,2023-02-07 04:34:00,2023-02,2023,Feb
164,TV,1.93,27.7,Spring,5,2023-05-12 06:11:00,2023-05,2023,May
240,TV,1.33,26.3,Spring,5,2023-06-07 16:15:00,2023-06,2023,Jun
86,TV,0.97,21.8,Summer,1,2023-09-25 08:33:00,2023-09,2023,Sep
326,TV,1.9,13.0,Spring,1,2023-06-21 14:28:00,2023-06,2023,Jun
327,TV,1.34,2.9,Spring,1,2023-04-08 15:08:00,2023-04,2023,Apr
124,TV,1.88,-9.1,Summer,5,2023-07-17 13:29:00,2023-07,2023,Jul
316,TV,1.82,-7.8,Summer,4,2023-09-26 02:14:00,2023-09,2023,Sep
203,TV,0.39,16.0,Summer,1,2023-09-26 03:40:00,2023-09,2023,Sep
136,TV,0.36,30.2,Summer,3,2023-09-26 04:22:00,2023-09,2023,Sep
488,TV,1.95,17.0,Summer,3,2023-09-26 04:32:00,2023-09,2023,Sep
76,TV,0.99,17.3,Summer,2,2023-07-17 07:35:00,2023-07,2023,Jul
176,TV,1.8,16.7,Winter,1,2023-02-07 07:23:00,2023-02,2023,Feb
87,TV,1.19,32.1,Summer,5,2023-07-17 07:22:00,2023-07,2023,Jul
187,TV,1.0,6.5,Summer,1,2023-09-26 05:02:00,2023-09,2023,Sep
383,TV,1.53,18.4,Summer,4,2023-07-17 06:40:00,2023-07,2023,Jul
43,TV,0.74,21.6,Spring,5,2023-04-08 10:45:00,2023-04,2023,Apr
148,TV,0.32,13.8,Summer,1,2023-07-17 06:17:00,2023-07,2023,Jul
487,TV,0.49,15.3,Winter,4,2023-01-22 18:51:00,2023-01,2023,Jan
437,TV,1.91,29.3,Summer,1,2023-07-17 05:38:00,2023-07,2023,Jul
316,TV,0.34,15.1,Summer,4,2023-07-17 07:48:00,2023-07,2023,Jul
428,TV,1.79,18.9,Summer,4,2023-09-26 06:25:00,2023-09,2023,Sep
355,TV,1.86,2.4,Summer,3,2023-07-17 05:01:00,2023-07,2023,Jul
93,TV,0.96,-2.9,Spring,2,2023-05-08 00:01:00,2023-05,2023,May
248,TV,1.71,-2.0,Summer,2,2023-09-26 07:44:00,2023-09,2023,Sep
457,TV,1.45,-4.7,Summer,4,2023-09-26 07:44:00,2023-09,2023,Sep
88,TV,1.6,25.8,Winter,3,2023-02-12 20:22:00,2023-02,2023,Feb
355,TV,1.09,31.8,Summer,3,2023-09-26 07:53:00,2023-09,2023,Sep
127,TV,1.93,-5.4,Spring,3,2023-04-29 19:22:00,2023-04,2023,Apr
295,TV,1.16,28.3,Summer,1,2023-07-17 02:43:00,2023-07,2023,Jul
325,TV,0.54,0.1,Spring,5,2023-05-12 06:54:00,2023-05,2023,May
233,TV,0.24,2.1,Summer,1,2023-07-17 02:36:00,2023-07,2023,Jul
320,TV,0.22,30.9,Summer,5,2023-09-26 08:26:00,2023-09,2023,Sep
135,TV,0.27,13.9,Winter,5,2023-02-07 08:59:00,2023-02,2023,Feb
131,TV,1.69,0.5,Summer,3,2023-07-17 01:09:00,2023-07,2023,Jul
437,TV,1.45,0.0,Spring,1,2023-06-07 11:39:00,2023-06,2023,Jun
438,TV,1.05,5.6,Summer,1,2023-09-26 10:21:00,2023-09,2023,Sep
494,TV,1.09,37.5,Summer,5,2023-09-26 02:01:00,2023-09,2023,Sep
284,TV,0.96,9.4,Spring,5,2023-05-12 06:36:00,2023-05,2023,May
166,TV,0.7,-6.1,Spring,2,2023-04-08 14:52:00,2023-04,2023,Apr
204,TV,1.5,25.3,Winter,1,2023-01-22 21:01:00,2023-01,2023,Jan
439,TV,1.39,30.0,Summer,1,2023-07-17 12:49:00,2023-07,2023,Jul
88,TV,1.67,-2.8,Spring,4,2023-06-07 14:31:00,2023-06,2023,Jun
159,TV,1.63,21.9,Summer,4,2023-09-25 20:54:00,2023-09,2023,Sep
99,TV,0.97,-3.7,Summer,4,2023-09-25 21:11:00,2023-09,2023,Sep
269,TV,1.45,16.8,Spring,1,2023-05-08 00:58:00,2023-05,2023,May
483,TV,1.51,9.0,Winter,4,2023-02-22 21:38:00,2023-02,2023,Feb
158,TV,1.82,-5.8,Winter,3,2023-02-21 22:42:00,2023-02,2023,Feb
466,TV,0.99,10.8,Spring,4,2023-06-07 14:14:00,2023-06,2023,Jun
485,TV,1.05,2.2,Spring,5,2023-04-29 17:50:00,2023-04,2023,Apr
488,TV,0.44,28.2,Summer,1,2023-07-17 11:43:00,2023-07,2023,Jul
260,TV,1.9,4.7,Summer,4,2023-09-25 22:33:00,2023-09,2023,Sep
391,TV,0.57,-1.3,Summer,5,2023-07-17 07:57:00,2023-07,2023,Jul
340,TV,1.99,38.5,Winter,3,2023-02-07 06:23:00,2023-02,2023,Feb
24,TV,1.8,22.9,Spring,3,2023-06-21 14:49:00,2023-06,2023,Jun
316,TV,0.27,2.4,Summer,2,2023-09-25 23:11:00,2023-09,2023,Sep
85,TV,0.87,38.4,Spring,2,2023-04-08 13:10:00,2023-04,2023,Apr
487,TV,0.87,-5.0,Winter,4,2023-01-22 20:20:00,2023-01,2023,Jan
323,TV,1.19,18.4,Spring,2,2023-04-29 18:25:00,2023-04,2023,Apr
281,TV,0.71,-0.6,Winter,3,2023-01-22 20:14:00,2023-01,2023,Jan
262,TV,0.44,36.0,Spring,3,2023-05-12 06:34:00,2023-05,2023,May
379,TV,1.87,5.8,Spring,4,2023-06-07 13:30:00,2023-06,2023,Jun
460,TV,0.43,-3.1,Spring,3,2023-06-21 15:10:00,2023-06,2023,Jun
394,TV,0.54,17.6,Summer,4,2023-09-26 01:27:00,2023-09,2023,Sep
294,TV,0.91,8.2,Spring,1,2023-04-29 18:37:00,2023-04,2023,Apr
173,TV,1.91,21.1,Winter,2,2023-02-07 07:20:00,2023-02,2023,Feb
446,TV,1.41,-0.9,Spring,3,2023-06-07 12:35:00,2023-06,2023,Jun
97,TV,0.27,3.9,Spring,3,2023-04-29 18:17:00,2023-04,2023,Apr
297,TV,1.31,10.9,Spring,2,2023-06-07 01:10:00,2023-06,2023,Jun
403,TV,0.92,4.2,Summer,3,2023-09-28 05:52:00,2023-09,2023,Sep
348,TV,1.53,36.8,Summer,2,2023-09-28 06:02:00,2023-09,2023,Sep
30,TV,1.26,20.8,Summer,1,2023-09-29 22:30:00,2023-09,2023,Sep
253,TV,1.8,23.6,Winter,1,2023-02-24 14:21:00,2023-02,2023,Feb
350,TV,0.76,31.7,Spring,3,2023-04-07 04:20:00,2023-04,2023,Apr
261,TV,0.27,34.0,Summer,5,2023-07-14 20:45:00,2023-07,2023,Jul
122,TV,1.77,-8.7,Summer,1,2023-09-29 23:00:00,2023-09,2023,Sep
429,TV,1.8,23.5,Summer,1,2023-09-30 00:08:00,2023-09,2023,Sep
302,TV,1.41,28.9,Spring,3,2023-06-22 04:38:00,2023-06,2023,Jun
496,TV,0.7,8.4,Summer,3,2023-09-30 00:15:00,2023-09,2023,Sep
274,TV,1.23,31.4,Winter,3,2023-02-24 14:14:00,2023-02,2023,Feb
291,TV,0.78,12.4,Summer,1,2023-07-14 18:54:00,2023-07,2023,Jul
46,TV,1.88,0.4,Summer,1,2023-07-14 18:45:00,2023-07,2023,Jul
267,TV,1.43,14.8,Spring,1,2023-05-07 19:38:00,2023-05,2023,May
344,TV,0.6,13.7,Summer,4,2023-09-30 02:55:00,2023-09,2023,Sep
367,TV,1.32,13.7,Summer,3,2023-09-30 03:02:00,2023-09,2023,Sep
16,TV,0.69,21.6,Summer,3,2023-09-30 03:15:00,2023-09,2023,Sep
284,TV,1.21,19.6,Spring,3,2023-05-12 14:11:00,2023-05,2023,May
157,TV,0.37,23.3,Summer,1,2023-07-14 18:03:00,2023-07,2023,Jul
299,TV,0.65,16.5,Summer,3,2023-07-14 18:02:00,2023-07,2023,Jul
50,TV,0.84,-7.4,Summer,5,2023-09-30 04:05:00,2023-09,2023,Sep
79,TV,1.22,10.9,Spring,1,2023-05-07 19:35:00,2023-05,2023,May
88,TV,0.56,9.4,Spring,2,2023-04-30 10:57:00,2023-04,2023,Apr
83,TV,0.94,22.8,Summer,4,2023-07-14 16:54:00,2023-07,2023,Jul
331,TV,1.86,18.7,Summer,4,2023-09-30 05:33:00,2023-09,2023,Sep
453,TV,0.6,-1.3,Winter,1,2023-02-07 23:53:00,2023-02,2023,Feb
244,TV,1.5,26.0,Winter,1,2023-02-16 10:05:00,2023-02,2023,Feb
145,TV,1.0,26.5,Spring,3,2023-04-30 11:39:00,2023-04,2023,Apr
328,TV,1.19,13.6,Summer,4,2023-07-14 16:40:00,2023-07,2023,Jul
181,TV,0.77,-8.0,Spring,2,2023-06-22 04:24:00,2023-06,2023,Jun
341,TV,0.38,19.9,Spring,2,2023-05-12 13:44:00,2023-05,2023,May
126,TV,0.46,-7.7,Summer,1,2023-09-29 22:04:00,2023-09,2023,Sep
96,TV,2.0,-6.5,Summer,2,2023-09-29 22:00:00,2023-09,2023,Sep
326,TV,0.46,25.9,Summer,5,2023-07-15 03:26:00,2023-07,2023,Jul
1,TV,0.28,10.7,Summer,1,2023-09-29 14:50:00,2023-09,2023,Sep
463,TV,1.89,30.4,Winter,4,2023-01-22 01:43:00,2023-01,2023,Jan
111,TV,1.64,-3.9,Winter,2,2023-03-01 21:34:00,2023-03,2023,Mar
45,TV,1.23,-9.8,Summer,1,2023-09-29 15:47:00,2023-09,2023,Sep
285,TV,0.77,21.2,Summer,1,2023-09-29 15:51:00,2023-09,2023,Sep
