Home ID,Appliance Type,Energy Consumption (kWh),Time,Date,Outdoor Temperature (ï¿½ï,Season,Household Size
85,Washing Machine,0.44,12:03,24-08-2023,12.6,Summer,5
31,Dishwasher,0.23,17:31,24-12-2023,7.4,Fall,5
267,Fridge,0.5,17:27,20-12-2023,-4.9,Fall,1
282,Dishwasher,0.2,05:35,01-03-2023,21,Winter,1
486,Fridge,0.31,19:54,17-02-2023,11.1,Winter,1
315,Washing Machine,1.99,16:16,29-12-2023,18.2,Fall,3
212,TV,1.56,08:41,24-05-2023,-7.1,Spring,1
177,Dishwasher,1.17,15:52,10-04-2023,2.2,Spring,5
34,Dishwasher,0.46,11:18,28-09-2023,12.6,Summer,5
224,Dishwasher,0.55,12:43,29-05-2023,-7.5,Spring,1
397,Computer,1.23,03:20,21-09-2023,-9.1,Summer,4
219,Computer,1.1,03:08,16-01-2023,21.2,Winter,2
190,Dishwasher,1.93,04:11,08-12-2023,29.7,Fall,5
214,Heater,3.38,11:02,27-11-2023,-3.3,Fall,5
136,Dishwasher,0.45,18:40,11-11-2023,13.8,Fall,5
482,Computer,0.6,14:32,29-04-2023,30.1,Spring,1
291,TV,0.94,02:33,31-01-2023,14.4,Winter,3
340,Fridge,0.31,00:47,06-10-2023,23.4,Fall,4
192,Microwave,1.09,08:16,03-06-2023,7.4,Spring,1
319,TV,0.96,10:03,06-08-2023,26.1,Summer,5
147,Dishwasher,0.47,06:20,02-09-2023,26.5,Summer,4
244,Lights,1.72,18:41,24-01-2023,30.7,Winter,2
199,Heater,3.13,15:22,07-08-2023,33.6,Summer,5
308,Lights,1.07,03:27,13-09-2023,24,Summer,4
109,Microwave,0.98,15:25,02-05-2023,4.6,Spring,1
192,Computer,0.22,03:25,11-02-2023,6.6,Winter,5
434,Microwave,1.33,15:36,21-09-2023,-7.8,Summer,5
336,Computer,0.7,00:20,10-08-2023,6.5,Summer,1
213,TV,1.72,06:34,29-11-2023,-7.1,Fall,1
404,Heater,4.47,12:58,14-06-2023,34.5,Spring,4
154,Computer,1.68,08:34,19-02-2023,9.9,Winter,5
137,Dishwasher,1.6,06:54,13-11-2023,3.5,Fall,4
220,Lights,1.2,11:28,01-03-2023,0.9,Winter,1
277,TV,1.93,11:28,19-07-2023,23.3,Summer,1
267,Washing Machine,0.59,07:55,13-03-2023,34.6,Winter,5
339,Oven,1.64,03:31,01-10-2023,4.5,Fall,3
348,Lights,0.71,06:36,12-09-2023,12.2,Summer,4
445,Oven,1.63,00:40,17-11-2023,24.6,Fall,2
83,Heater,2.62,06:35,28-10-2023,10.9,Fall,3
305,Washing Machine,1.62,03:13,19-09-2023,37.3,Summer,1
93,Dishwasher,1.42,22:03,23-05-2023,-7.8,Spring,2
125,Microwave,0.6,22:37,29-01-2023,19,Winter,2
344,TV,1.87,08:04,28-03-2023,29.5,Winter,3
473,Air Conditioning,3.38,00:42,27-10-2023,-2.3,Fall,1
245,Microwave,0.29,15:45,22-12-2023,12.3,Fall,4
355,Lights,1.27,01:54,26-12-2023,-3.7,Fall,2
64,Lights,0.61,09:33,27-09-2023,16,Summer,1
338,Fridge,0.48,19:54,14-05-2023,7.3,Spring,3
360,Microwave,0.75,02:22,13-11-2023,3.6,Fall,5
115,Dishwasher,1.33,04:59,03-12-2023,15.3,Fall,2
159,Oven,0.42,12:26,10-10-2023,33.4,Fall,3
125,Computer,1.95,02:57,09-10-2023,12.3,Fall,1
49,Oven,0.89,09:35,30-10-2023,26.4,Fall,2
395,Dishwasher,1.9,04:20,01-08-2023,-7.1,Summer,1
181,Lights,1.31,23:34,04-07-2023,-1.1,Summer,4
294,Dishwasher,0.28,08:35,16-08-2023,-3.6,Summer,1
319,Washing Machine,0.47,12:29,28-04-2023,16.2,Spring,5
59,Dishwasher,0.54,13:08,29-03-2023,25.6,Winter,4
445,Microwave,1.31,06:11,02-03-2023,14.9,Winter,2
12,Lights,0.34,12:26,22-10-2023,4.7,Fall,5
152,Microwave,0.37,00:27,28-09-2023,10.8,Summer,5
61,Oven,1.15,17:31,31-03-2023,29.8,Winter,5
449,Lights,1.93,20:06,29-01-2023,8.8,Winter,2
12,Dishwasher,1.25,06:23,23-12-2023,35.8,Fall,1
224,TV,0.55,07:57,12-09-2023,17.5,Summer,3
48,Dishwasher,0.33,11:41,31-12-2023,32,Fall,2
327,Microwave,0.67,23:30,13-04-2023,-9.4,Spring,4
74,Computer,0.65,22:32,08-10-2023,18.3,Fall,5
127,Air Conditioning,3.39,05:35,21-03-2023,38.7,Winter,2
187,Dishwasher,1.97,15:13,05-05-2023,32,Spring,2
451,Washing Machine,1.54,15:41,24-12-2023,-0.3,Fall,5
1,Lights,1.12,06:02,03-02-2023,2.9,Winter,4
260,Heater,2.18,00:21,13-07-2023,33.4,Summer,3
295,Air Conditioning,3.23,22:04,09-09-2023,25.5,Summer,4
369,Washing Machine,1.72,19:37,19-06-2023,22.6,Spring,3
270,Washing Machine,0.41,16:36,09-02-2023,36.8,Winter,1
177,Washing Machine,1.63,15:48,10-06-2023,8.9,Spring,1
349,Lights,0.23,20:22,17-01-2023,-0.6,Winter,3
404,Fridge,0.39,11:44,12-12-2023,2.7,Fall,2
276,TV,0.64,19:45,04-07-2023,3.8,Summer,4
256,Air Conditioning,4.26,05:31,28-09-2023,36.4,Summer,5
289,TV,1.48,14:13,18-07-2023,-5.8,Summer,2
355,Dishwasher,1.94,11:25,04-11-2023,8.5,Fall,5
307,Dishwasher,0.59,08:55,05-03-2023,-8.6,Winter,5
218,Fridge,0.12,19:06,20-04-2023,12.5,Spring,4
47,Dishwasher,1.63,04:21,04-04-2023,1.3,Spring,3
389,Washing Machine,1.46,06:01,22-03-2023,28.4,Winter,5
277,Computer,0.73,01:20,23-02-2023,26,Winter,2
269,Washing Machine,0.25,17:34,01-11-2023,24.1,Fall,3
39,Computer,1.93,15:15,20-09-2023,15.9,Summer,4
181,TV,1.04,05:58,17-04-2023,35,Spring,3
151,Microwave,1.96,21:29,26-06-2023,10.9,Spring,1
249,Air Conditioning,4.24,07:51,29-10-2023,13.9,Fall,4
132,Oven,0.31,22:03,02-01-2023,1.2,Winter,3
165,Fridge,0.14,03:58,07-12-2023,-1.5,Fall,2
245,Lights,0.42,05:38,29-01-2023,39.8,Winter,4
277,Washing Machine,1.95,23:21,20-04-2023,3.9,Spring,3
189,Fridge,0.18,10:55,10-01-2023,-6.2,Winter,4
117,Oven,1.85,08:16,26-07-2023,-7.3,Summer,2
436,Oven,1.96,01:03,07-06-2023,6.1,Spring,3
218,Dishwasher,0.73,16:00,29-05-2023,16.9,Spring,2
294,Microwave,0.76,07:17,06-02-2023,8.7,Winter,1
106,Fridge,0.47,11:46,06-07-2023,37.7,Summer,3
114,Dishwasher,1.88,17:21,22-01-2023,17.5,Winter,5
176,Fridge,0.4,05:56,30-12-2023,33.1,Fall,2
276,Heater,4.51,06:52,14-09-2023,-1.2,Summer,3
85,Computer,1.69,23:15,18-12-2023,20.9,Fall,3
328,Microwave,0.88,22:26,11-09-2023,21.5,Summer,1
142,Heater,2.38,10:28,23-09-2023,20.8,Summer,5
185,Computer,0.81,14:56,19-06-2023,2,Spring,4
317,Computer,1.52,22:00,24-01-2023,5,Winter,4
219,TV,1.07,23:52,17-03-2023,34.5,Winter,1
163,TV,1.15,23:11,03-09-2023,-1.1,Summer,1
295,Heater,3.62,16:39,16-10-2023,10.9,Fall,5
285,Lights,0.62,21:20,07-06-2023,4.6,Spring,4
437,Air Conditioning,3.73,06:59,02-09-2023,34.6,Summer,1
49,Oven,1.01,12:47,24-01-2023,1.1,Winter,1
184,Heater,2.54,09:45,05-07-2023,38,Summer,3
262,Fridge,0.12,02:31,10-03-2023,30.3,Winter,1
326,Lights,1.28,07:14,16-01-2023,15.7,Winter,4
53,Heater,2.16,05:09,19-06-2023,7.2,Spring,4
429,Oven,0.9,10:39,26-08-2023,11,Summer,5
471,TV,1.01,11:56,23-07-2023,24,Summer,5
57,Air Conditioning,3.91,20:28,14-02-2023,5.8,Winter,3
294,Microwave,0.31,10:31,28-10-2023,32.2,Fall,3
269,Air Conditioning,3.75,16:06,24-04-2023,5,Spring,4
19,Air Conditioning,2.17,22:38,22-06-2023,25.6,Spring,1
451,TV,0.57,20:18,19-09-2023,16.5,Summer,3
372,TV,0.62,10:03,29-03-2023,-0.3,Winter,3
373,Dishwasher,1.77,04:20,31-07-2023,26.1,Summer,3
344,Computer,0.77,04:53,04-08-2023,-3.7,Summer,1
32,Dishwasher,0.83,22:46,03-12-2023,12.9,Fall,4
166,Computer,0.55,16:10,19-11-2023,-2.6,Fall,5
341,Microwave,1.66,05:42,20-08-2023,-8.2,Summer,1
285,Washing Machine,1.32,02:34,02-02-2023,-7.3,Winter,4
98,Oven,1.95,20:33,18-03-2023,-5.2,Winter,2
25,Microwave,0.71,08:05,26-06-2023,14.6,Spring,4
312,Computer,0.45,04:34,22-12-2023,19.3,Fall,4
426,Lights,0.45,01:38,19-10-2023,0.3,Fall,3
454,Air Conditioning,2.95,11:14,14-10-2023,26.5,Fall,1
393,Oven,0.7,19:13,17-04-2023,19.3,Spring,5
495,Dishwasher,0.42,18:31,06-12-2023,9.9,Fall,5
184,Fridge,0.47,19:36,23-04-2023,27.1,Spring,3
277,Heater,4.79,06:28,20-10-2023,13.1,Fall,4
355,Dishwasher,0.78,22:47,27-06-2023,38,Spring,3
491,Dishwasher,0.39,13:22,08-08-2023,6.8,Summer,1
428,Air Conditioning,2.71,13:53,10-04-2023,-1.8,Spring,1
238,Computer,1.19,08:39,12-12-2023,30.8,Fall,4
111,Heater,2.39,00:23,10-08-2023,29.1,Summer,4
313,Computer,0.62,11:28,24-06-2023,-1.5,Spring,5
17,Microwave,0.52,21:30,05-06-2023,2.9,Spring,3
253,Washing Machine,0.99,14:15,05-12-2023,-3.6,Fall,2
347,Computer,0.99,20:46,14-05-2023,-1.2,Spring,3
326,Air Conditioning,4.32,16:24,05-10-2023,36.4,Fall,5
394,Fridge,0.16,05:15,12-03-2023,28.1,Winter,3
164,Air Conditioning,2.07,04:58,05-09-2023,-2.4,Summer,3
490,Fridge,0.43,23:03,24-11-2023,7.7,Fall,2
106,Computer,1.82,14:12,24-12-2023,19.1,Fall,1
316,Dishwasher,0.88,14:32,05-02-2023,-7.1,Winter,4
325,Lights,1.34,12:54,25-09-2023,4.7,Summer,5
43,Heater,4.44,07:46,11-02-2023,8.1,Winter,4
152,Fridge,0.46,04:52,23-04-2023,-6.1,Spring,2
89,Computer,0.4,10:41,28-02-2023,29,Winter,3
347,Oven,0.69,14:22,12-10-2023,15.6,Fall,5
398,Heater,2.88,03:29,25-09-2023,1.7,Summer,1
57,Heater,3.66,23:58,25-10-2023,8.6,Fall,2
463,Dishwasher,1.36,04:46,22-06-2023,15.6,Spring,2
255,Computer,1.99,02:20,30-10-2023,33,Fall,1
206,Dishwasher,1.42,10:31,24-04-2023,38.3,Spring,5
208,Oven,1.08,06:15,15-05-2023,3.8,Spring,1
254,Computer,1.27,07:38,25-10-2023,15.8,Fall,2
145,Heater,3.83,16:35,27-07-2023,-1.1,Summer,1
72,Computer,0.28,13:05,04-06-2023,17.9,Spring,4
449,Lights,1.17,01:06,21-03-2023,0.7,Winter,3
343,Microwave,0.32,10:12,01-01-2023,11.3,Winter,4
340,Air Conditioning,3.69,06:31,24-06-2023,-3.6,Spring,4
148,Fridge,0.19,16:27,17-06-2023,29.4,Spring,2
249,Computer,0.79,10:41,16-04-2023,25.9,Spring,3
335,TV,0.96,19:03,22-05-2023,21.5,Spring,3
373,Fridge,0.21,21:41,04-02-2023,2.1,Winter,5
195,Oven,0.46,01:42,15-10-2023,27.9,Fall,1
127,Microwave,0.7,05:09,16-07-2023,6.7,Summer,4
141,Heater,2.42,10:21,16-06-2023,19,Spring,3
152,Oven,0.78,14:45,12-09-2023,-6.7,Summer,3
67,Microwave,1.98,17:08,22-11-2023,13.7,Fall,4
470,Heater,2.71,09:50,16-02-2023,16.4,Winter,5
454,Washing Machine,1.15,13:57,03-09-2023,-9.5,Summer,3
481,Oven,1.28,03:01,21-03-2023,33.8,Winter,1
497,Fridge,0.41,17:15,13-04-2023,8.9,Spring,1
481,Lights,1.36,22:18,25-05-2023,36.7,Spring,4
26,Computer,0.3,00:09,22-01-2023,0.6,Winter,5
153,Microwave,1.09,08:06,03-11-2023,0.1,Fall,4
186,Oven,1.15,19:53,19-02-2023,19.8,Winter,5
264,Oven,1.67,18:47,15-11-2023,-2.2,Fall,4
379,TV,0.96,20:49,16-05-2023,0.4,Spring,3
479,Lights,0.74,23:28,10-07-2023,26.2,Summer,3
438,Oven,0.91,09:40,10-07-2023,11.5,Summer,3
120,Microwave,1.71,06:26,06-03-2023,8.2,Winter,4
1,Lights,1.17,01:02,30-07-2023,21.1,Summer,5
57,Oven,1.14,22:22,01-12-2023,-7.5,Fall,2
249,Washing Machine,1.91,07:10,04-08-2023,21.9,Summer,3
43,TV,0.23,02:24,18-04-2023,28.8,Spring,3
408,Heater,4.01,19:15,28-07-2023,27.8,Summer,5
275,Heater,2.08,19:00,27-08-2023,25,Summer,5
49,Lights,0.72,00:39,06-12-2023,19.9,Fall,2
442,Microwave,1.33,00:34,08-07-2023,-2.6,Summer,5
461,Dishwasher,0.24,22:28,27-02-2023,16.4,Winter,3
276,Washing Machine,0.33,23:36,20-08-2023,-4,Summer,5
154,Fridge,0.39,20:29,21-05-2023,13.5,Spring,3
206,Washing Machine,0.64,22:40,07-12-2023,23.6,Fall,2
171,Air Conditioning,3.14,18:09,12-02-2023,-4.5,Winter,3
406,Fridge,0.1,09:47,20-10-2023,20.5,Fall,5
315,Lights,1.87,09:23,21-06-2023,14.2,Spring,4
228,Lights,0.94,22:36,20-08-2023,6.4,Summer,5
457,Fridge,0.42,06:17,11-09-2023,3.8,Summer,4
12,TV,0.73,19:55,06-12-2023,-2.1,Fall,1
104,Washing Machine,1.02,11:13,29-09-2023,7.7,Summer,1
383,Air Conditioning,4,01:14,19-07-2023,3.1,Summer,3
434,Fridge,0.45,04:01,22-08-2023,28.5,Summer,5
44,Washing Machine,1.13,09:11,08-08-2023,36.8,Summer,1
299,Computer,1.46,21:22,14-09-2023,1.6,Summer,5
491,Oven,1.34,18:16,21-10-2023,31.2,Fall,3
424,Fridge,0.2,01:39,19-06-2023,14.8,Spring,3
213,TV,0.44,06:26,25-07-2023,32.6,Summer,3
332,TV,0.26,23:52,02-11-2023,0.7,Fall,4
190,Dishwasher,0.44,01:35,21-05-2023,-9.6,Spring,5
83,Heater,2.24,00:41,24-09-2023,33.6,Summer,3
104,Microwave,1.18,01:31,25-10-2023,37.2,Fall,2
326,Oven,0.4,23:50,11-01-2023,3.5,Winter,3
395,Air Conditioning,2.15,04:33,14-09-2023,22.8,Summer,4
245,Lights,1.18,10:16,27-11-2023,33.9,Fall,1
82,Fridge,0.46,20:20,17-05-2023,17.2,Spring,5
291,Dishwasher,1.51,02:07,09-02-2023,0.1,Winter,1
189,TV,0.65,00:34,22-05-2023,4.3,Spring,4
310,Lights,0.53,18:41,08-09-2023,16.1,Summer,4
412,Washing Machine,1.62,01:05,04-08-2023,24.2,Summer,5
186,Air Conditioning,2.39,11:24,13-07-2023,14.8,Summer,1
129,Washing Machine,1.18,21:25,25-11-2023,39.4,Fall,1
411,Oven,0.4,10:49,09-11-2023,37.5,Fall,4
94,Washing Machine,1.48,22:30,06-11-2023,5.7,Fall,2
328,Fridge,0.38,07:21,31-03-2023,16.7,Winter,5
117,Computer,0.49,12:20,24-08-2023,5.6,Summer,4
203,Microwave,1.51,07:27,16-02-2023,36.7,Winter,1
40,Dishwasher,1.98,18:46,23-11-2023,16.5,Fall,2
72,TV,1.16,13:56,18-09-2023,39.7,Summer,5
46,Air Conditioning,3.45,04:43,16-02-2023,-2.7,Winter,1
65,Microwave,1.52,10:21,29-05-2023,32.1,Spring,1
170,Lights,1.39,10:45,24-11-2023,-7.8,Fall,5
290,Air Conditioning,4.42,07:04,22-10-2023,9.8,Fall,4
57,TV,0.6,06:43,20-01-2023,5.3,Winter,2
450,Heater,2.47,05:20,08-02-2023,20.6,Winter,5
2,Air Conditioning,3.34,22:40,14-01-2023,37.2,Winter,2
93,Lights,1.18,19:58,19-01-2023,21.5,Winter,3
1,Air Conditioning,4.03,01:04,15-10-2023,38.7,Fall,4
476,Lights,0.74,12:08,23-06-2023,14.6,Spring,1
478,TV,1.69,23:19,20-08-2023,9.7,Summer,1
139,Oven,1.71,19:54,30-04-2023,0,Spring,5
11,Dishwasher,0.57,00:46,02-01-2023,14.7,Winter,4
83,Microwave,1.01,23:27,16-07-2023,36.7,Summer,5
71,Lights,0.69,22:15,08-11-2023,12.9,Fall,1
152,Lights,0.34,19:41,26-04-2023,28.9,Spring,5
467,Lights,1.69,10:33,05-07-2023,31.8,Summer,1
269,Computer,0.96,08:18,27-11-2023,22.9,Fall,3
23,Lights,1.42,01:40,10-12-2023,6.1,Fall,3
210,Lights,0.97,23:23,01-03-2023,11.8,Winter,3
305,Dishwasher,0.98,09:30,24-05-2023,5.7,Spring,5
333,Computer,0.75,00:19,01-12-2023,-5,Fall,5
189,Dishwasher,0.37,00:30,07-08-2023,32.7,Summer,4
1,TV,0.21,07:42,12-11-2023,38.5,Fall,3
336,Oven,0.56,02:06,28-10-2023,-7,Fall,1
381,Computer,0.56,20:12,25-05-2023,-4.4,Spring,5
147,Fridge,0.45,12:28,02-12-2023,36.4,Fall,1
248,Air Conditioning,4.53,20:54,31-08-2023,13.7,Summer,2
286,Dishwasher,1.45,06:01,18-11-2023,5.6,Fall,3
32,Heater,3.97,22:01,26-02-2023,18.7,Winter,5
272,TV,0.49,12:28,29-04-2023,6.7,Spring,1
416,Lights,0.3,04:31,05-05-2023,-4.7,Spring,2
309,Fridge,0.33,15:21,06-11-2023,11.5,Fall,3
148,Lights,0.77,07:17,11-09-2023,39.3,Summer,1
280,Lights,0.83,05:08,08-07-2023,36.8,Summer,5
472,Washing Machine,1.88,12:18,16-06-2023,26.7,Spring,2
322,Fridge,0.34,23:23,05-05-2023,-9.6,Spring,2
481,Microwave,1.82,21:01,04-05-2023,19.5,Spring,4
427,Washing Machine,1.97,02:00,30-10-2023,-4.1,Fall,1
387,Computer,0.93,16:52,28-06-2023,19.1,Spring,3
163,TV,0.79,18:06,19-03-2023,0.8,Winter,1
179,TV,1.34,04:35,14-04-2023,25.9,Spring,3
187,Fridge,0.28,23:18,15-05-2023,16.5,Spring,5
137,Microwave,1.21,04:46,09-08-2023,7.8,Summer,4
229,Dishwasher,1.77,15:26,16-10-2023,18.6,Fall,4
338,Lights,0.56,15:55,08-02-2023,5.8,Winter,2
280,TV,1.57,18:00,20-02-2023,24.8,Winter,5
158,Washing Machine,1.52,22:32,08-09-2023,2.4,Summer,2
258,Lights,1.66,06:03,14-05-2023,14,Spring,4
411,Dishwasher,0.43,03:33,02-06-2023,1.2,Spring,4
341,Air Conditioning,2.62,21:42,30-05-2023,24.1,Spring,2
229,Washing Machine,1.24,00:32,24-11-2023,10.5,Fall,2
260,Heater,2.71,05:35,22-02-2023,26.9,Winter,5
37,Computer,1.76,04:09,21-11-2023,2.3,Fall,2
206,TV,0.79,22:50,25-05-2023,29.1,Spring,1
277,Fridge,0.25,17:41,04-11-2023,29.5,Fall,5
58,Washing Machine,0.82,00:57,16-12-2023,-3.5,Fall,3
10,Computer,1.34,03:23,16-04-2023,-8.5,Spring,2
460,Dishwasher,0.45,03:40,06-04-2023,-2.9,Spring,4
466,TV,1.68,18:35,04-05-2023,-8.4,Spring,2
414,Fridge,0.38,02:27,13-04-2023,0,Spring,1
15,TV,0.7,02:21,05-01-2023,33.9,Winter,3
422,Lights,1.18,14:12,08-02-2023,-3.6,Winter,1
39,Fridge,0.47,07:43,04-02-2023,20.8,Winter,4
365,Oven,0.88,16:27,03-11-2023,-8.7,Fall,1
359,Computer,1.07,18:55,31-05-2023,18.9,Spring,3
221,Oven,0.28,04:05,18-02-2023,-5.9,Winter,4
82,Oven,0.69,04:07,21-07-2023,38.3,Summer,4
250,Air Conditioning,4.54,09:15,27-06-2023,27.3,Spring,4
241,Heater,4.5,13:23,10-10-2023,6.5,Fall,1
179,Computer,0.69,14:37,19-03-2023,0.6,Winter,2
139,Lights,1.25,12:21,08-11-2023,30.3,Fall,2
203,Oven,0.71,21:38,14-11-2023,-7.1,Fall,2
297,Air Conditioning,4.09,22:23,04-05-2023,4.1,Spring,5
262,Fridge,0.37,12:14,16-02-2023,17.4,Winter,4
125,Heater,2.8,17:28,02-01-2023,11.7,Winter,3
383,Oven,1.97,06:18,13-05-2023,-4.5,Spring,4
47,Fridge,0.41,00:58,01-09-2023,-0.4,Summer,2
236,Fridge,0.11,05:35,17-11-2023,-8.9,Fall,5
451,Washing Machine,0.63,05:24,21-12-2023,8.4,Fall,2
169,Computer,0.62,04:07,03-10-2023,33.9,Fall,1
100,Dishwasher,1.88,21:07,06-09-2023,35.4,Summer,1
276,Air Conditioning,4.23,21:48,02-05-2023,17.3,Spring,3
306,Heater,4.24,04:11,30-05-2023,7.2,Spring,2
217,Oven,1.34,17:07,05-05-2023,1.4,Spring,3
178,Oven,1.08,15:49,12-04-2023,23.3,Spring,4
461,Computer,1.71,22:02,20-08-2023,11,Summer,2
390,Computer,1.14,03:44,30-04-2023,20,Spring,2
194,Fridge,0.42,00:36,21-02-2023,-0.5,Winter,4
306,Lights,1.29,12:39,06-11-2023,12.4,Fall,5
45,Air Conditioning,2.96,17:35,11-06-2023,10.7,Spring,4
234,Fridge,0.18,19:55,28-02-2023,28.6,Winter,4
14,TV,0.64,04:16,25-12-2023,3.4,Fall,1
409,TV,1.87,20:06,14-10-2023,19.7,Fall,3
269,Oven,0.85,00:42,05-08-2023,28.5,Summer,2
49,Fridge,0.28,00:03,10-05-2023,15.3,Spring,2
174,Fridge,0.13,16:34,09-02-2023,28.7,Winter,4
335,Dishwasher,1.46,09:24,16-11-2023,39.9,Fall,2
198,Lights,1.84,14:13,10-09-2023,20.2,Summer,4
425,Oven,1.36,22:34,19-08-2023,-5,Summer,3
304,Computer,0.33,00:17,05-04-2023,34.6,Spring,3
292,Oven,0.68,19:11,27-11-2023,-6.9,Fall,1
493,Microwave,1.11,21:41,04-04-2023,-9,Spring,3
236,Air Conditioning,2.88,22:06,11-05-2023,35.6,Spring,5
93,Computer,1.14,15:11,16-10-2023,20.7,Fall,3
240,Air Conditioning,3.69,01:50,29-08-2023,32.2,Summer,3
72,TV,0.54,07:36,07-07-2023,10.2,Summer,2
41,Air Conditioning,4.85,15:59,31-07-2023,1.1,Summer,4
143,Microwave,1.67,22:22,18-02-2023,31.9,Winter,1
66,Dishwasher,1.65,02:08,13-09-2023,4.4,Summer,4
469,Microwave,1.69,10:15,01-01-2024,3.9,Winter,1
113,Dishwasher,1.1,19:31,10-12-2023,6.3,Fall,4
275,Dishwasher,0.51,06:11,24-04-2023,17.1,Spring,1
250,Lights,0.8,23:01,23-06-2023,34.8,Spring,1
181,Heater,4.05,08:04,22-10-2023,-1.4,Fall,1
171,Heater,4.89,01:29,07-04-2023,11.9,Spring,4
388,TV,0.61,14:14,01-04-2023,-3,Spring,5
485,Fridge,0.42,00:47,10-12-2023,23.5,Fall,4
379,TV,1.87,13:30,07-06-2023,5.8,Spring,4
329,Air Conditioning,2.36,06:53,04-09-2023,18.8,Summer,3
61,Dishwasher,1.9,10:35,23-10-2023,12.9,Fall,1
7,Fridge,0.47,09:48,05-09-2023,-0.9,Summer,1
145,Dishwasher,1.88,08:56,14-09-2023,28.3,Summer,3
238,Oven,1.13,08:23,17-04-2023,16.6,Spring,5
33,Microwave,1.23,13:18,22-06-2023,28.5,Spring,1
7,Computer,0.41,01:40,07-10-2023,30.5,Fall,1
35,Air Conditioning,3.04,23:59,16-11-2023,2.1,Fall,5
150,Dishwasher,1.51,13:08,22-02-2023,37.1,Winter,4
294,Washing Machine,1.54,19:42,20-04-2023,2.7,Spring,5
378,TV,1.2,18:46,22-06-2023,32.2,Spring,1
481,Heater,4.69,23:10,29-04-2023,3.9,Spring,4
349,Oven,0.79,13:56,26-04-2023,17.3,Spring,3
458,TV,0.27,01:10,22-06-2023,12.2,Spring,2
158,Heater,4.09,02:58,09-08-2023,38,Summer,1
228,Lights,0.59,03:49,12-12-2023,8.2,Fall,2
95,Lights,1.04,06:36,12-11-2023,7.2,Fall,5
201,Washing Machine,0.32,04:49,30-07-2023,30.1,Summer,2
350,Washing Machine,1.87,09:58,08-08-2023,32.8,Summer,3
294,Air Conditioning,3.1,05:14,09-02-2023,28.4,Winter,4
266,Computer,0.52,15:26,03-06-2023,-0.2,Spring,5
281,Computer,1.09,06:18,01-11-2023,22,Fall,2
350,Fridge,0.15,21:59,29-11-2023,30.9,Fall,5
301,Dishwasher,1.49,08:28,28-05-2023,-5.6,Spring,3
56,Dishwasher,1.82,01:28,07-05-2023,-4.8,Spring,4
68,Air Conditioning,2.69,06:01,23-05-2023,29.3,Spring,3
130,Dishwasher,1.68,10:59,03-05-2023,29.9,Spring,3
454,Microwave,1.21,16:21,02-09-2023,18,Summer,2
477,TV,1.01,05:14,10-10-2023,13.4,Fall,3
424,Air Conditioning,3.29,16:12,05-05-2023,-3.8,Spring,2
384,Heater,2.56,01:17,18-04-2023,38.6,Spring,3
337,Washing Machine,0.86,22:09,22-04-2023,22.2,Spring,1
373,Dishwasher,0.93,00:37,09-06-2023,28,Spring,4
335,Computer,0.81,21:54,10-07-2023,28.3,Summer,3
284,Microwave,1.18,09:07,21-03-2023,28.2,Winter,2
399,TV,1.81,09:54,09-12-2023,30.9,Fall,2
428,Dishwasher,1.8,01:08,11-07-2023,18.9,Summer,3
238,Microwave,1.24,13:39,31-05-2023,-6.5,Spring,3
498,Fridge,0.46,15:59,26-04-2023,20.1,Spring,5
468,Heater,3.64,00:37,26-07-2023,16.5,Summer,4
4,Heater,2.61,14:58,02-04-2023,-4.2,Spring,3
356,Heater,4.52,13:24,24-03-2023,-7.8,Winter,1
330,Dishwasher,1.72,05:00,18-06-2023,19.6,Spring,4
81,Dishwasher,1.24,16:46,18-04-2023,18.6,Spring,1
329,Washing Machine,0.37,12:47,18-02-2023,18.4,Winter,5
17,Oven,1.96,21:54,02-09-2023,17.1,Summer,3
406,Fridge,0.24,15:40,10-07-2023,7.1,Summer,4
413,Washing Machine,1.75,02:12,08-01-2023,15.8,Winter,3
17,Air Conditioning,4.13,14:06,23-03-2023,15,Winter,3
263,Microwave,0.55,05:29,23-10-2023,7.7,Fall,5
278,Lights,0.58,15:46,11-11-2023,29.4,Fall,4
230,Oven,1.41,11:45,08-01-2023,28.4,Winter,1
437,Lights,1.89,13:54,29-07-2023,27.7,Summer,1
255,TV,0.21,10:59,10-04-2023,-1.3,Spring,4
341,Dishwasher,0.89,22:38,18-02-2023,36.7,Winter,2
100,Dishwasher,1.97,12:56,11-05-2023,19.5,Spring,3
40,Lights,0.65,00:58,17-09-2023,-0.5,Summer,4
155,Dishwasher,0.76,00:43,29-07-2023,2.9,Summer,3
161,Dishwasher,0.43,02:07,08-03-2023,20.1,Winter,3
311,Computer,1.36,10:20,03-09-2023,26.1,Summer,3
88,Fridge,0.43,01:17,01-06-2023,-4.6,Spring,2
108,Computer,1.75,02:00,21-07-2023,-8.2,Summer,5
166,Air Conditioning,2.05,14:31,26-04-2023,4.6,Spring,3
102,Air Conditioning,4.56,08:40,25-05-2023,25.6,Spring,1
55,Heater,4.58,20:20,26-04-2023,3.6,Spring,1
88,Heater,4.04,11:52,25-05-2023,27.7,Spring,5
486,TV,1.76,09:01,02-11-2023,11.4,Fall,3
247,Air Conditioning,3.59,06:00,16-10-2023,16.8,Fall,1
225,Lights,1.69,19:28,19-04-2023,33.8,Spring,1
