Appliance Type,timestamp,Energy Consumption (kWh)
Microwave,2023-09-26 17:00:00,1.12
Microwave,2023-09-26 18:00:00,0.0
Microwave,2023-09-26 19:00:00,2.08
Microwave,2023-09-26 20:00:00,0.45
Microwave,2023-09-26 21:00:00,2.14
Microwave,2023-09-26 22:00:00,0.0
Microwave,2023-09-26 23:00:00,1.47
Microwave,2023-09-27 00:00:00,1.7999999999999998
Microwave,2023-09-27 01:00:00,1.92
Microwave,2023-09-27 02:00:00,0.0
Microwave,2023-09-27 03:00:00,1.44
Microwave,2023-09-27 04:00:00,1.66
Microwave,2023-09-27 05:00:00,1.72
Microwave,2023-09-27 06:00:00,1.79
Microwave,2023-09-27 07:00:00,0.6
Microwave,2023-09-27 08:00:00,0.0
Microwave,2023-09-27 09:00:00,1.72
Microwave,2023-09-27 10:00:00,0.0
Microwave,2023-09-27 11:00:00,0.21
Microwave,2023-09-27 12:00:00,1.21
Microwave,2023-09-27 13:00:00,0.0
Microwave,2023-09-27 14:00:00,0.0
Microwave,2023-09-27 15:00:00,0.0
Microwave,2023-09-27 16:00:00,1.6099999999999999
Microwave,2023-09-27 17:00:00,1.56
Microwave,2023-09-27 18:00:00,0.0
Microwave,2023-09-27 19:00:00,2.34
Microwave,2023-09-27 20:00:00,1.62
Microwave,2023-09-27 21:00:00,0.0
Microwave,2023-09-27 22:00:00,1.7600000000000002
Microwave,2023-09-27 23:00:00,3.3499999999999996
Microwave,2023-09-28 00:00:00,0.7
Microwave,2023-09-28 01:00:00,2.01
Microwave,2023-09-28 02:00:00,0.99
Microwave,2023-09-28 03:00:00,0.0
Microwave,2023-09-28 04:00:00,0.0
Microwave,2023-09-28 05:00:00,1.94
Microwave,2023-09-28 06:00:00,1.09
Microwave,2023-09-28 07:00:00,4.42
Microwave,2023-09-28 08:00:00,0.0
Microwave,2023-09-28 09:00:00,1.52
Microwave,2023-09-28 10:00:00,0.0
Microwave,2023-09-28 11:00:00,0.0
Microwave,2023-09-28 12:00:00,1.9100000000000001
Microwave,2023-09-28 13:00:00,0.0
Microwave,2023-09-28 14:00:00,0.0
Microwave,2023-09-28 15:00:00,0.0
Microwave,2023-09-28 16:00:00,0.9099999999999999
Microwave,2023-09-28 17:00:00,1.95
Microwave,2023-09-28 18:00:00,0.0
Microwave,2023-09-28 19:00:00,2.15
Microwave,2023-09-28 20:00:00,1.16
Microwave,2023-09-28 21:00:00,3.63
Microwave,2023-09-28 22:00:00,0.0
Microwave,2023-09-28 23:00:00,0.0
Microwave,2023-09-29 00:00:00,0.0
Microwave,2023-09-29 01:00:00,0.0
Microwave,2023-09-29 02:00:00,0.32
Microwave,2023-09-29 03:00:00,1.38
Microwave,2023-09-29 04:00:00,2.02
Microwave,2023-09-29 05:00:00,0.0
Microwave,2023-09-29 06:00:00,1.84
Microwave,2023-09-29 07:00:00,4.66
Microwave,2023-09-29 08:00:00,0.0
Microwave,2023-09-29 09:00:00,0.0
Microwave,2023-09-29 10:00:00,1.53
Microwave,2023-09-29 11:00:00,1.16
Microwave,2023-09-29 12:00:00,1.53
Microwave,2023-09-29 13:00:00,0.0
Microwave,2023-09-29 14:00:00,1.21
Microwave,2023-09-29 15:00:00,0.0
Microwave,2023-09-29 16:00:00,0.75
Microwave,2023-09-29 17:00:00,1.8900000000000001
Microwave,2023-09-29 18:00:00,3.75
Microwave,2023-09-29 19:00:00,5.27
Microwave,2023-09-29 20:00:00,2.86
Microwave,2023-09-29 21:00:00,1.33
Microwave,2023-09-29 22:00:00,2.53
Microwave,2023-09-29 23:00:00,0.7
Microwave,2023-09-30 00:00:00,0.66
Microwave,2023-09-30 01:00:00,0.0
Microwave,2023-09-30 02:00:00,0.55
Microwave,2023-09-30 03:00:00,0.0
Microwave,2023-09-30 04:00:00,0.0
Microwave,2023-09-30 05:00:00,0.81
Microwave,2023-09-30 06:00:00,1.45
Microwave,2023-09-30 07:00:00,2.02
Microwave,2023-09-30 08:00:00,2.25
Microwave,2023-09-30 09:00:00,0.71
Microwave,2023-09-30 10:00:00,1.43
Microwave,2023-09-30 11:00:00,0.63
Microwave,2023-09-30 12:00:00,0.35
Microwave,2023-09-30 13:00:00,1.45
Microwave,2023-09-30 14:00:00,0.79
Microwave,2023-09-30 15:00:00,0.0
Microwave,2023-09-30 16:00:00,0.61
Microwave,2023-09-30 17:00:00,0.8
Microwave,2023-09-30 18:00:00,1.5899999999999999
Microwave,2023-09-30 19:00:00,3.41
Microwave,2023-09-30 20:00:00,0.78
Microwave,2023-09-30 21:00:00,0.97
Microwave,2023-09-30 22:00:00,0.3
Microwave,2023-09-30 23:00:00,1.63
Microwave,2023-10-01 00:00:00,1.26
Microwave,2023-10-01 01:00:00,0.0
Microwave,2023-10-01 02:00:00,0.0
Microwave,2023-10-01 03:00:00,1.88
Microwave,2023-10-01 04:00:00,0.41
Microwave,2023-10-01 05:00:00,1.93
Microwave,2023-10-01 06:00:00,0.72
Microwave,2023-10-01 07:00:00,2.84
Microwave,2023-10-01 08:00:00,0.81
Microwave,2023-10-01 09:00:00,0.0
Microwave,2023-10-01 10:00:00,1.25
Microwave,2023-10-01 11:00:00,1.29
Microwave,2023-10-01 12:00:00,3.86
Microwave,2023-10-01 13:00:00,0.53
Microwave,2023-10-01 14:00:00,0.38
Microwave,2023-10-01 15:00:00,0.0
Microwave,2023-10-01 16:00:00,0.0
Microwave,2023-10-01 17:00:00,0.0
Microwave,2023-10-01 18:00:00,2.5300000000000002
Microwave,2023-10-01 19:00:00,0.0
Microwave,2023-10-01 20:00:00,0.0
Microwave,2023-10-01 21:00:00,0.0
Microwave,2023-10-01 22:00:00,1.44
Microwave,2023-10-01 23:00:00,1.05
Microwave,2023-10-02 00:00:00,0.0
Microwave,2023-10-02 01:00:00,0.0
Microwave,2023-10-02 02:00:00,2.91
Microwave,2023-10-02 03:00:00,0.0
Microwave,2023-10-02 04:00:00,1.3
Microwave,2023-10-02 05:00:00,0.83
Microwave,2023-10-02 06:00:00,0.0
Microwave,2023-10-02 07:00:00,1.78
Microwave,2023-10-02 08:00:00,2.22
Microwave,2023-10-02 09:00:00,0.0
Microwave,2023-10-02 10:00:00,0.0
Microwave,2023-10-02 11:00:00,0.95
Microwave,2023-10-02 12:00:00,1.55
Microwave,2023-10-02 13:00:00,0.84
Microwave,2023-10-02 14:00:00,3.6100000000000003
Microwave,2023-10-02 15:00:00,1.4
Microwave,2023-10-02 16:00:00,3.5
Microwave,2023-10-02 17:00:00,3.41
Microwave,2023-10-02 18:00:00,0.0
Microwave,2023-10-02 19:00:00,3.09
Microwave,2023-10-02 20:00:00,0.0
Microwave,2023-10-02 21:00:00,0.0
Microwave,2023-10-02 22:00:00,1.2
Microwave,2023-10-02 23:00:00,0.0
Microwave,2023-10-03 00:00:00,0.0
Microwave,2023-10-03 01:00:00,0.0
Microwave,2023-10-03 02:00:00,0.0
Microwave,2023-10-03 03:00:00,0.0
Microwave,2023-10-03 04:00:00,0.86
Microwave,2023-10-03 05:00:00,0.0
Microwave,2023-10-03 06:00:00,0.0
Microwave,2023-10-03 07:00:00,0.0
Microwave,2023-10-03 08:00:00,1.16
Microwave,2023-10-03 09:00:00,0.0
Microwave,2023-10-03 10:00:00,1.7799999999999998
Microwave,2023-10-03 11:00:00,0.0
Microwave,2023-10-03 12:00:00,2.5700000000000003
Microwave,2023-10-03 13:00:00,0.0
Microwave,2023-10-03 14:00:00,2.9000000000000004
Microwave,2023-10-03 15:00:00,0.55
Microwave,2023-10-03 16:00:00,0.0
Microwave,2023-10-03 17:00:00,1.68
Microwave,2023-10-03 18:00:00,1.37
Microwave,2023-10-03 19:00:00,1.13
Microwave,2023-10-03 20:00:00,0.0
Microwave,2023-10-03 21:00:00,0.92
Microwave,2023-10-03 22:00:00,3.06
Microwave,2023-10-03 23:00:00,0.0
Microwave,2023-10-04 00:00:00,0.66
Microwave,2023-10-04 01:00:00,0.0
Microwave,2023-10-04 02:00:00,0.0
Microwave,2023-10-04 03:00:00,0.0
Microwave,2023-10-04 04:00:00,3.0
Microwave,2023-10-04 05:00:00,3.76
Microwave,2023-10-04 06:00:00,1.86
Microwave,2023-10-04 07:00:00,0.0
Microwave,2023-10-04 08:00:00,2.15
Microwave,2023-10-04 09:00:00,0.0
Microwave,2023-10-04 10:00:00,0.78
Microwave,2023-10-04 11:00:00,1.55
Microwave,2023-10-04 12:00:00,0.0
Microwave,2023-10-04 13:00:00,1.7
Microwave,2023-10-04 14:00:00,0.24
Microwave,2023-10-04 15:00:00,0.0
Microwave,2023-10-04 16:00:00,0.0
Microwave,2023-10-04 17:00:00,0.0
Microwave,2023-10-04 18:00:00,0.0
Microwave,2023-10-04 19:00:00,2.41
Microwave,2023-10-04 20:00:00,1.92
Microwave,2023-10-04 21:00:00,1.51
Microwave,2023-10-04 22:00:00,1.34
Microwave,2023-10-04 23:00:00,1.95
Microwave,2023-10-05 00:00:00,3.44
Microwave,2023-10-05 01:00:00,1.7200000000000002
Microwave,2023-10-05 02:00:00,1.37
Microwave,2023-10-05 03:00:00,0.0
Microwave,2023-10-05 04:00:00,1.24
Microwave,2023-10-05 05:00:00,2.75
Microwave,2023-10-05 06:00:00,0.0
Microwave,2023-10-05 07:00:00,1.59
Microwave,2023-10-05 08:00:00,0.0
Microwave,2023-10-05 09:00:00,1.14
Microwave,2023-10-05 10:00:00,3.44
Microwave,2023-10-05 11:00:00,0.0
Microwave,2023-10-05 12:00:00,0.72
Microwave,2023-10-05 13:00:00,0.0
Microwave,2023-10-05 14:00:00,0.0
Microwave,2023-10-05 15:00:00,0.97
Microwave,2023-10-05 16:00:00,1.63
Microwave,2023-10-05 17:00:00,0.3
Microwave,2023-10-05 18:00:00,0.0
Microwave,2023-10-05 19:00:00,0.0
Microwave,2023-10-05 20:00:00,1.98
Microwave,2023-10-05 21:00:00,0.0
Microwave,2023-10-05 22:00:00,1.6
Microwave,2023-10-05 23:00:00,1.48
Microwave,2023-10-06 00:00:00,0.2
Microwave,2023-10-06 01:00:00,2.85
Microwave,2023-10-06 02:00:00,0.0
Microwave,2023-10-06 03:00:00,0.0
Microwave,2023-10-06 04:00:00,0.76
Microwave,2023-10-06 05:00:00,2.96
Microwave,2023-10-06 06:00:00,0.0
Microwave,2023-10-06 07:00:00,0.0
Microwave,2023-10-06 08:00:00,0.0
Microwave,2023-10-06 09:00:00,1.6300000000000001
Microwave,2023-10-06 10:00:00,0.63
Microwave,2023-10-06 11:00:00,2.4
Microwave,2023-10-06 12:00:00,0.52
Microwave,2023-10-06 13:00:00,3.5900000000000003
Microwave,2023-10-06 14:00:00,3.1799999999999997
Microwave,2023-10-06 15:00:00,2.43
Microwave,2023-10-06 16:00:00,0.0
Microwave,2023-10-06 17:00:00,1.55
Microwave,2023-10-06 18:00:00,1.05
Microwave,2023-10-06 19:00:00,0.0
Microwave,2023-10-06 20:00:00,0.0
Microwave,2023-10-06 21:00:00,3.2199999999999998
Microwave,2023-10-06 22:00:00,5.7
Microwave,2023-10-06 23:00:00,2.12
Microwave,2023-10-07 00:00:00,2.54
Microwave,2023-10-07 01:00:00,2.64
Microwave,2023-10-07 02:00:00,2.7
Microwave,2023-10-07 03:00:00,0.0
Microwave,2023-10-07 04:00:00,3.46
Microwave,2023-10-07 05:00:00,1.4
Microwave,2023-10-07 06:00:00,1.52
Microwave,2023-10-07 07:00:00,0.67
Microwave,2023-10-07 08:00:00,2.54
Microwave,2023-10-07 09:00:00,0.0
Microwave,2023-10-07 10:00:00,1.9
Microwave,2023-10-07 11:00:00,3.16
Microwave,2023-10-07 12:00:00,0.8
Microwave,2023-10-07 13:00:00,2.45
Microwave,2023-10-07 14:00:00,3.05
Microwave,2023-10-07 15:00:00,0.97
Microwave,2023-10-07 16:00:00,1.51
Microwave,2023-10-07 17:00:00,0.38
Microwave,2023-10-07 18:00:00,0.77
Microwave,2023-10-07 19:00:00,0.0
Microwave,2023-10-07 20:00:00,0.23
Microwave,2023-10-07 21:00:00,1.3
Microwave,2023-10-07 22:00:00,0.68
Microwave,2023-10-07 23:00:00,3.6
Microwave,2023-10-08 00:00:00,1.94
Microwave,2023-10-08 01:00:00,3.81
Microwave,2023-10-08 02:00:00,0.0
Microwave,2023-10-08 03:00:00,3.32
Microwave,2023-10-08 04:00:00,5.76
Microwave,2023-10-08 05:00:00,1.46
Microwave,2023-10-08 06:00:00,0.0
Microwave,2023-10-08 07:00:00,0.65
Microwave,2023-10-08 08:00:00,2.51
Microwave,2023-10-08 09:00:00,0.0
Microwave,2023-10-08 10:00:00,0.0
Microwave,2023-10-08 11:00:00,2.11
Microwave,2023-10-08 12:00:00,0.0
Microwave,2023-10-08 13:00:00,2.79
Microwave,2023-10-08 14:00:00,0.0
Microwave,2023-10-08 15:00:00,3.77
Microwave,2023-10-08 16:00:00,2.61
Microwave,2023-10-08 17:00:00,1.47
Microwave,2023-10-08 18:00:00,0.0
Microwave,2023-10-08 19:00:00,1.94
Microwave,2023-10-08 20:00:00,4.87
Microwave,2023-10-08 21:00:00,0.0
Microwave,2023-10-08 22:00:00,0.66
Microwave,2023-10-08 23:00:00,3.3899999999999997
Microwave,2023-10-09 00:00:00,0.0
Microwave,2023-10-09 01:00:00,0.58
Microwave,2023-10-09 02:00:00,1.45
Microwave,2023-10-09 03:00:00,0.0
Microwave,2023-10-09 04:00:00,0.0
Microwave,2023-10-09 05:00:00,1.24
Microwave,2023-10-09 06:00:00,2.63
Microwave,2023-10-09 07:00:00,0.0
Microwave,2023-10-09 08:00:00,0.0
Microwave,2023-10-09 09:00:00,2.01
Microwave,2023-10-09 10:00:00,1.34
Microwave,2023-10-09 11:00:00,0.0
Microwave,2023-10-09 12:00:00,0.0
Microwave,2023-10-09 13:00:00,0.0
Microwave,2023-10-09 14:00:00,1.37
Microwave,2023-10-09 15:00:00,1.65
Microwave,2023-10-09 16:00:00,0.0
Microwave,2023-10-09 17:00:00,0.0
Microwave,2023-10-09 18:00:00,1.01
Microwave,2023-10-09 19:00:00,1.48
Microwave,2023-10-09 20:00:00,0.7
Microwave,2023-10-09 21:00:00,1.29
Microwave,2023-10-09 22:00:00,1.81
Microwave,2023-10-09 23:00:00,2.63
Microwave,2023-10-10 00:00:00,4.63
Microwave,2023-10-10 01:00:00,2.12
Microwave,2023-10-10 02:00:00,1.9500000000000002
Microwave,2023-10-10 03:00:00,3.42
Microwave,2023-10-10 04:00:00,0.0
Microwave,2023-10-10 05:00:00,1.15
Microwave,2023-10-10 06:00:00,1.87
Microwave,2023-10-10 07:00:00,1.99
Microwave,2023-10-10 08:00:00,0.53
Microwave,2023-10-10 09:00:00,0.4
Microwave,2023-10-10 10:00:00,0.3
Microwave,2023-10-10 11:00:00,0.0
Microwave,2023-10-10 12:00:00,0.63
Microwave,2023-10-10 13:00:00,0.46
Microwave,2023-10-10 14:00:00,0.0
Microwave,2023-10-10 15:00:00,0.0
Microwave,2023-10-10 16:00:00,0.0
Microwave,2023-10-10 17:00:00,1.26
Microwave,2023-10-10 18:00:00,0.0
Microwave,2023-10-10 19:00:00,3.96
Microwave,2023-10-10 20:00:00,0.0
Microwave,2023-10-10 21:00:00,0.0
Microwave,2023-10-10 22:00:00,2.73
Microwave,2023-10-10 23:00:00,2.45
Microwave,2023-10-11 00:00:00,1.6600000000000001
Microwave,2023-10-11 01:00:00,1.79
Microwave,2023-10-11 02:00:00,0.94
Microwave,2023-10-11 03:00:00,0.0
Microwave,2023-10-11 04:00:00,0.64
Microwave,2023-10-11 05:00:00,3.19
Microwave,2023-10-11 06:00:00,3.5
Microwave,2023-10-11 07:00:00,4.140000000000001
Microwave,2023-10-11 08:00:00,1.39
Microwave,2023-10-11 09:00:00,2.08
Microwave,2023-10-11 10:00:00,0.0
Microwave,2023-10-11 11:00:00,0.0
Microwave,2023-10-11 12:00:00,0.75
Microwave,2023-10-11 13:00:00,4.09
Microwave,2023-10-11 14:00:00,0.0
Microwave,2023-10-11 15:00:00,0.0
Microwave,2023-10-11 16:00:00,1.34
Microwave,2023-10-11 17:00:00,1.39
Microwave,2023-10-11 18:00:00,0.37
Microwave,2023-10-11 19:00:00,0.73
Microwave,2023-10-11 20:00:00,0.55
Microwave,2023-10-11 21:00:00,1.06
Microwave,2023-10-11 22:00:00,0.41
Microwave,2023-10-11 23:00:00,1.26
Microwave,2023-10-12 00:00:00,0.0
Microwave,2023-10-12 01:00:00,0.0
Microwave,2023-10-12 02:00:00,2.67
Microwave,2023-10-12 03:00:00,0.0
Microwave,2023-10-12 04:00:00,4.5
Microwave,2023-10-12 05:00:00,2.0300000000000002
Microwave,2023-10-12 06:00:00,1.44
Microwave,2023-10-12 07:00:00,0.0
Microwave,2023-10-12 08:00:00,1.6
Microwave,2023-10-12 09:00:00,1.52
Microwave,2023-10-12 10:00:00,0.4
Microwave,2023-10-12 11:00:00,0.78
Microwave,2023-10-12 12:00:00,0.79
Microwave,2023-10-12 13:00:00,1.59
Microwave,2023-10-12 14:00:00,3.29
Microwave,2023-10-12 15:00:00,0.0
Microwave,2023-10-12 16:00:00,0.93
Microwave,2023-10-12 17:00:00,0.51
Microwave,2023-10-12 18:00:00,1.3
Microwave,2023-10-12 19:00:00,3.4299999999999997
Microwave,2023-10-12 20:00:00,0.0
Microwave,2023-10-12 21:00:00,0.0
Microwave,2023-10-12 22:00:00,4.04
Microwave,2023-10-12 23:00:00,1.91
Microwave,2023-10-13 00:00:00,2.67
Microwave,2023-10-13 01:00:00,0.0
Microwave,2023-10-13 02:00:00,3.15
Microwave,2023-10-13 03:00:00,0.85
Microwave,2023-10-13 04:00:00,2.42
Microwave,2023-10-13 05:00:00,0.0
Microwave,2023-10-13 06:00:00,0.58
Microwave,2023-10-13 07:00:00,0.28
Microwave,2023-10-13 08:00:00,0.92
Microwave,2023-10-13 09:00:00,0.0
Microwave,2023-10-13 10:00:00,0.0
Microwave,2023-10-13 11:00:00,0.0
Microwave,2023-10-13 12:00:00,0.71
Microwave,2023-10-13 13:00:00,0.0
Microwave,2023-10-13 14:00:00,4.87
Microwave,2023-10-13 15:00:00,0.75
Microwave,2023-10-13 16:00:00,5.33
Microwave,2023-10-13 17:00:00,1.62
Microwave,2023-10-13 18:00:00,0.41
Microwave,2023-10-13 19:00:00,3.1399999999999997
Microwave,2023-10-13 20:00:00,0.0
Microwave,2023-10-13 21:00:00,0.55
Microwave,2023-10-13 22:00:00,0.24
Microwave,2023-10-13 23:00:00,2.2800000000000002
Microwave,2023-10-14 00:00:00,0.0
Microwave,2023-10-14 01:00:00,0.0
Microwave,2023-10-14 02:00:00,0.0
Microwave,2023-10-14 03:00:00,1.54
Microwave,2023-10-14 04:00:00,3.09
Microwave,2023-10-14 05:00:00,1.34
Microwave,2023-10-14 06:00:00,0.0
Microwave,2023-10-14 07:00:00,0.0
Microwave,2023-10-14 08:00:00,1.24
Microwave,2023-10-14 09:00:00,0.0
Microwave,2023-10-14 10:00:00,1.5899999999999999
Microwave,2023-10-14 11:00:00,0.89
Microwave,2023-10-14 12:00:00,0.0
Microwave,2023-10-14 13:00:00,2.61
Microwave,2023-10-14 14:00:00,1.0
Microwave,2023-10-14 15:00:00,0.85
Microwave,2023-10-14 16:00:00,1.96
Microwave,2023-10-14 17:00:00,1.2
Microwave,2023-10-14 18:00:00,1.61
Microwave,2023-10-14 19:00:00,0.0
Microwave,2023-10-14 20:00:00,0.0
Microwave,2023-10-14 21:00:00,1.84
Microwave,2023-10-14 22:00:00,3.3000000000000003
Microwave,2023-10-14 23:00:00,2.24
Microwave,2023-10-15 00:00:00,1.78
Microwave,2023-10-15 01:00:00,3.17
Microwave,2023-10-15 02:00:00,0.65
Microwave,2023-10-15 03:00:00,2.88
Microwave,2023-10-15 04:00:00,0.0
Microwave,2023-10-15 05:00:00,0.0
Microwave,2023-10-15 06:00:00,2.69
Microwave,2023-10-15 07:00:00,0.0
Microwave,2023-10-15 08:00:00,3.2
Microwave,2023-10-15 09:00:00,2.86
Microwave,2023-10-15 10:00:00,0.0
Microwave,2023-10-15 11:00:00,1.51
Microwave,2023-10-15 12:00:00,0.61
Microwave,2023-10-15 13:00:00,0.88
Microwave,2023-10-15 14:00:00,3.77
Microwave,2023-10-15 15:00:00,1.79
Microwave,2023-10-15 16:00:00,0.0
Microwave,2023-10-15 17:00:00,0.0
Microwave,2023-10-15 18:00:00,0.4
Microwave,2023-10-15 19:00:00,2.34
Microwave,2023-10-15 20:00:00,0.27
Microwave,2023-10-15 21:00:00,3.4
Microwave,2023-10-15 22:00:00,1.79
Microwave,2023-10-15 23:00:00,3.16
Microwave,2023-10-16 00:00:00,2.27
Microwave,2023-10-16 01:00:00,1.58
Microwave,2023-10-16 02:00:00,1.42
Microwave,2023-10-16 03:00:00,0.23
Microwave,2023-10-16 04:00:00,0.0
Microwave,2023-10-16 05:00:00,0.49
Microwave,2023-10-16 06:00:00,0.54
Microwave,2023-10-16 07:00:00,3.24
Microwave,2023-10-16 08:00:00,1.94
Microwave,2023-10-16 09:00:00,3.24
Microwave,2023-10-16 10:00:00,1.1400000000000001
Microwave,2023-10-16 11:00:00,2.99
Microwave,2023-10-16 12:00:00,1.83
Microwave,2023-10-16 13:00:00,0.0
Microwave,2023-10-16 14:00:00,3.46
Microwave,2023-10-16 15:00:00,0.0
Microwave,2023-10-16 16:00:00,0.85
Microwave,2023-10-16 17:00:00,0.56
Microwave,2023-10-16 18:00:00,1.91
Microwave,2023-10-16 19:00:00,2.1999999999999997
Microwave,2023-10-16 20:00:00,1.42
Microwave,2023-10-16 21:00:00,1.12
Microwave,2023-10-16 22:00:00,1.01
Microwave,2023-10-16 23:00:00,0.57
Microwave,2023-10-17 00:00:00,3.64
Microwave,2023-10-17 01:00:00,0.0
Microwave,2023-10-17 02:00:00,2.75
Microwave,2023-10-17 03:00:00,0.0
Microwave,2023-10-17 04:00:00,0.0
Microwave,2023-10-17 05:00:00,2.03
Microwave,2023-10-17 06:00:00,0.0
Microwave,2023-10-17 07:00:00,0.0
Microwave,2023-10-17 08:00:00,0.0
Microwave,2023-10-17 09:00:00,0.0
Microwave,2023-10-17 10:00:00,1.71
Microwave,2023-10-17 11:00:00,1.38
Microwave,2023-10-17 12:00:00,3.63
Microwave,2023-10-17 13:00:00,0.56
Microwave,2023-10-17 14:00:00,2.43
Microwave,2023-10-17 15:00:00,5.46
Microwave,2023-10-17 16:00:00,2.84
Microwave,2023-10-17 17:00:00,2.24
Microwave,2023-10-17 18:00:00,1.99
Microwave,2023-10-17 19:00:00,1.95
Microwave,2023-10-17 20:00:00,0.0
Microwave,2023-10-17 21:00:00,5.01
Microwave,2023-10-17 22:00:00,1.49
Microwave,2023-10-17 23:00:00,0.0
Microwave,2023-10-18 00:00:00,1.97
Microwave,2023-10-18 01:00:00,3.34
Microwave,2023-10-18 02:00:00,0.68
Microwave,2023-10-18 03:00:00,1.12
Microwave,2023-10-18 04:00:00,0.0
Microwave,2023-10-18 05:00:00,0.0
Microwave,2023-10-18 06:00:00,0.21
Microwave,2023-10-18 07:00:00,3.96
Microwave,2023-10-18 08:00:00,3.48
Microwave,2023-10-18 09:00:00,3.1900000000000004
Microwave,2023-10-18 10:00:00,0.0
Microwave,2023-10-18 11:00:00,0.0
Microwave,2023-10-18 12:00:00,1.86
Microwave,2023-10-18 13:00:00,0.53
Microwave,2023-10-18 14:00:00,0.71
Microwave,2023-10-18 15:00:00,0.0
Microwave,2023-10-18 16:00:00,0.0
Microwave,2023-10-18 17:00:00,2.5
Microwave,2023-10-18 18:00:00,0.0
Microwave,2023-10-18 19:00:00,0.96
Microwave,2023-10-18 20:00:00,1.81
Microwave,2023-10-18 21:00:00,1.54
Microwave,2023-10-18 22:00:00,1.46
Microwave,2023-10-18 23:00:00,0.7
Microwave,2023-10-19 00:00:00,0.0
Microwave,2023-10-19 01:00:00,5.09
Microwave,2023-10-19 02:00:00,1.27
Microwave,2023-10-19 03:00:00,3.33
Microwave,2023-10-19 04:00:00,1.89
Microwave,2023-10-19 05:00:00,0.0
Microwave,2023-10-19 06:00:00,0.47
Microwave,2023-10-19 07:00:00,3.12
Microwave,2023-10-19 08:00:00,3.22
Microwave,2023-10-19 09:00:00,0.0
Microwave,2023-10-19 10:00:00,0.0
Microwave,2023-10-19 11:00:00,0.0
Microwave,2023-10-19 12:00:00,0.0
Microwave,2023-10-19 13:00:00,3.59
Microwave,2023-10-19 14:00:00,0.0
Microwave,2023-10-19 15:00:00,1.43
Microwave,2023-10-19 16:00:00,1.63
Microwave,2023-10-19 17:00:00,3.98
Microwave,2023-10-19 18:00:00,0.0
Microwave,2023-10-19 19:00:00,0.86
Microwave,2023-10-19 20:00:00,1.79
Microwave,2023-10-19 21:00:00,0.72
Microwave,2023-10-19 22:00:00,0.0
Microwave,2023-10-19 23:00:00,1.53
Microwave,2023-10-20 00:00:00,1.38
Microwave,2023-10-20 01:00:00,1.97
Microwave,2023-10-20 02:00:00,2.2800000000000002
Microwave,2023-10-20 03:00:00,1.32
Microwave,2023-10-20 04:00:00,1.61
Microwave,2023-10-20 05:00:00,0.0
Microwave,2023-10-20 06:00:00,0.0
Microwave,2023-10-20 07:00:00,0.27
Microwave,2023-10-20 08:00:00,3.36
Microwave,2023-10-20 09:00:00,1.8599999999999999
Microwave,2023-10-20 10:00:00,0.47
Microwave,2023-10-20 11:00:00,0.48
Microwave,2023-10-20 12:00:00,0.0
Microwave,2023-10-20 13:00:00,5.4399999999999995
Microwave,2023-10-20 14:00:00,0.55
Microwave,2023-10-20 15:00:00,0.4
Microwave,2023-10-20 16:00:00,0.0
Microwave,2023-10-20 17:00:00,1.92
Microwave,2023-10-20 18:00:00,0.53
Microwave,2023-10-20 19:00:00,1.64
Microwave,2023-10-20 20:00:00,0.0
Microwave,2023-10-20 21:00:00,1.87
Microwave,2023-10-20 22:00:00,0.93
Microwave,2023-10-20 23:00:00,2.32
Microwave,2023-10-21 00:00:00,1.29
Microwave,2023-10-21 01:00:00,0.9
Microwave,2023-10-21 02:00:00,1.12
Microwave,2023-10-21 03:00:00,1.31
Microwave,2023-10-21 04:00:00,1.0
Microwave,2023-10-21 05:00:00,1.3900000000000001
Microwave,2023-10-21 06:00:00,0.0
Microwave,2023-10-21 07:00:00,1.58
Microwave,2023-10-21 08:00:00,0.0
Microwave,2023-10-21 09:00:00,1.52
Microwave,2023-10-21 10:00:00,0.54
Microwave,2023-10-21 11:00:00,1.63
Microwave,2023-10-21 12:00:00,0.67
Microwave,2023-10-21 13:00:00,1.03
Microwave,2023-10-21 14:00:00,1.48
Microwave,2023-10-21 15:00:00,0.0
Microwave,2023-10-21 16:00:00,0.0
Microwave,2023-10-21 17:00:00,0.0
Microwave,2023-10-21 18:00:00,6.16
Microwave,2023-10-21 19:00:00,0.0
Microwave,2023-10-21 20:00:00,1.86
Microwave,2023-10-21 21:00:00,2.58
Microwave,2023-10-21 22:00:00,0.0
Microwave,2023-10-21 23:00:00,0.0
Microwave,2023-10-22 00:00:00,1.66
Microwave,2023-10-22 01:00:00,0.0
Microwave,2023-10-22 02:00:00,0.0
Microwave,2023-10-22 03:00:00,0.0
Microwave,2023-10-22 04:00:00,0.0
Microwave,2023-10-22 05:00:00,0.0
Microwave,2023-10-22 06:00:00,1.88
Microwave,2023-10-22 07:00:00,0.0
Microwave,2023-10-22 08:00:00,1.9899999999999998
Microwave,2023-10-22 09:00:00,1.39
Microwave,2023-10-22 10:00:00,1.98
Microwave,2023-10-22 11:00:00,1.86
Microwave,2023-10-22 12:00:00,2.85
Microwave,2023-10-22 13:00:00,0.0
Microwave,2023-10-22 14:00:00,0.0
Microwave,2023-10-22 15:00:00,3.4299999999999997
Microwave,2023-10-22 16:00:00,0.0
Microwave,2023-10-22 17:00:00,0.8
Microwave,2023-10-22 18:00:00,1.53
