Appliance Type,timestamp,Energy Consumption (kWh),Energy_scaled
Washing Machine,2023-06-08 16:00:00,2.5999999999999996,0.09138840070298769
Washing Machine,2023-06-08 17:00:00,2.9299999999999997,0.10298769771528998
Washing Machine,2023-06-08 18:00:00,0.0,0.0
Washing Machine,2023-06-08 19:00:00,0.0,0.0
Washing Machine,2023-06-08 20:00:00,0.29,0.010193321616871705
Washing Machine,2023-06-08 21:00:00,0.0,0.0
Washing Machine,2023-06-08 22:00:00,0.98,0.03444639718804921
Washing Machine,2023-06-08 23:00:00,0.0,0.0
Washing Machine,2023-06-09 00:00:00,0.0,0.0
Washing Machine,2023-06-09 01:00:00,3.0,0.10544815465729351
Washing Machine,2023-06-09 02:00:00,3.59,0.12618629173989457
Washing Machine,2023-06-09 03:00:00,0.0,0.0
Washing Machine,2023-06-09 04:00:00,1.66,0.058347978910369074
Washing Machine,2023-06-09 05:00:00,0.8999999999999999,0.03163444639718805
Washing Machine,2023-06-09 06:00:00,1.54,0.05413005272407734
Washing Machine,2023-06-09 07:00:00,1.4,0.0492091388400703
Washing Machine,2023-06-09 08:00:00,0.0,0.0
Washing Machine,2023-06-09 09:00:00,0.0,0.0
Washing Machine,2023-06-09 10:00:00,2.1799999999999997,0.0766256590509666
Washing Machine,2023-06-09 11:00:00,1.3900000000000001,0.04885764499121266
Washing Machine,2023-06-09 12:00:00,0.9,0.03163444639718805
Washing Machine,2023-06-09 13:00:00,0.83,0.029173989455184537
Washing Machine,2023-06-09 14:00:00,1.51,0.0530755711775044
Washing Machine,2023-06-09 15:00:00,0.47,0.016520210896309315
Washing Machine,2023-06-09 16:00:00,2.87,0.10087873462214413
Washing Machine,2023-06-09 17:00:00,1.41,0.04956063268892794
Washing Machine,2023-06-09 18:00:00,0.0,0.0
Washing Machine,2023-06-09 19:00:00,0.0,0.0
Washing Machine,2023-06-09 20:00:00,1.8,0.0632688927943761
Washing Machine,2023-06-09 21:00:00,1.22,0.04288224956063269
Washing Machine,2023-06-09 22:00:00,1.57,0.05518453427065027
Washing Machine,2023-06-09 23:00:00,0.0,0.0
Washing Machine,2023-06-10 00:00:00,1.4,0.0492091388400703
Washing Machine,2023-06-10 01:00:00,1.45,0.050966608084358524
Washing Machine,2023-06-10 02:00:00,0.0,0.0
Washing Machine,2023-06-10 03:00:00,2.3200000000000003,0.08154657293497365
Washing Machine,2023-06-10 04:00:00,1.39,0.04885764499121265
Washing Machine,2023-06-10 05:00:00,0.0,0.0
Washing Machine,2023-06-10 06:00:00,0.82,0.02882249560632689
Washing Machine,2023-06-10 07:00:00,1.49,0.052372583479789105
Washing Machine,2023-06-10 08:00:00,0.0,0.0
Washing Machine,2023-06-10 09:00:00,3.42,0.1202108963093146
Washing Machine,2023-06-10 10:00:00,1.68,0.059050966608084364
Washing Machine,2023-06-10 11:00:00,0.0,0.0
Washing Machine,2023-06-10 12:00:00,0.0,0.0
Washing Machine,2023-06-10 13:00:00,2.05,0.07205623901581722
Washing Machine,2023-06-10 14:00:00,1.25,0.043936731107205626
Washing Machine,2023-06-10 15:00:00,7.63,0.26818980667838316
Washing Machine,2023-06-10 16:00:00,1.78,0.06256590509666081
Washing Machine,2023-06-10 17:00:00,1.69,0.05940246045694201
Washing Machine,2023-06-10 18:00:00,1.38,0.04850615114235501
Washing Machine,2023-06-10 19:00:00,2.24,0.07873462214411249
Washing Machine,2023-06-10 20:00:00,0.3,0.01054481546572935
Washing Machine,2023-06-10 21:00:00,0.0,0.0
Washing Machine,2023-06-10 22:00:00,2.11,0.0741652021089631
Washing Machine,2023-06-10 23:00:00,3.31,0.1163444639718805
Washing Machine,2023-06-11 00:00:00,4.46,0.1567662565905097
Washing Machine,2023-06-11 01:00:00,0.0,0.0
Washing Machine,2023-06-11 02:00:00,1.82,0.06397188049209139
Washing Machine,2023-06-11 03:00:00,0.0,0.0
Washing Machine,2023-06-11 04:00:00,1.6600000000000001,0.05834797891036908
Washing Machine,2023-06-11 05:00:00,1.41,0.04956063268892794
Washing Machine,2023-06-11 06:00:00,0.44,0.015465729349736381
Washing Machine,2023-06-11 07:00:00,0.0,0.0
Washing Machine,2023-06-11 08:00:00,3.71,0.1304042179261863
Washing Machine,2023-06-11 09:00:00,0.83,0.029173989455184537
Washing Machine,2023-06-11 10:00:00,0.89,0.031282952548330405
Washing Machine,2023-06-11 11:00:00,2.73,0.09595782073813709
Washing Machine,2023-06-11 12:00:00,1.38,0.04850615114235501
Washing Machine,2023-06-11 13:00:00,2.29,0.08049209138840072
Washing Machine,2023-06-11 14:00:00,1.13,0.03971880492091388
Washing Machine,2023-06-11 15:00:00,1.1,0.038664323374340955
Washing Machine,2023-06-11 16:00:00,1.32,0.04639718804920914
Washing Machine,2023-06-11 17:00:00,4.28,0.15043936731107208
Washing Machine,2023-06-11 18:00:00,1.02,0.03585237258347979
Washing Machine,2023-06-11 19:00:00,0.0,0.0
Washing Machine,2023-06-11 20:00:00,1.8,0.0632688927943761
Washing Machine,2023-06-11 21:00:00,0.59,0.020738137082601055
Washing Machine,2023-06-11 22:00:00,1.2,0.0421792618629174
Washing Machine,2023-06-11 23:00:00,0.0,0.0
Washing Machine,2023-06-12 00:00:00,3.17,0.11142355008787347
Washing Machine,2023-06-12 01:00:00,7.41,0.260456942003515
Washing Machine,2023-06-12 02:00:00,0.94,0.03304042179261863
Washing Machine,2023-06-12 03:00:00,0.99,0.03479789103690686
Washing Machine,2023-06-12 04:00:00,3.05,0.10720562390158173
Washing Machine,2023-06-12 05:00:00,0.0,0.0
Washing Machine,2023-06-12 06:00:00,3.3,0.11599297012302286
Washing Machine,2023-06-12 07:00:00,3.9,0.13708260105448156
Washing Machine,2023-06-12 08:00:00,3.07,0.10790861159929702
Washing Machine,2023-06-12 09:00:00,0.96,0.03374340949033392
Washing Machine,2023-06-12 10:00:00,3.6799999999999997,0.12934973637961336
Washing Machine,2023-06-12 11:00:00,1.67,0.05869947275922672
Washing Machine,2023-06-12 12:00:00,0.34,0.011950790861159931
Washing Machine,2023-06-12 13:00:00,0.62,0.02179261862917399
Washing Machine,2023-06-12 14:00:00,0.0,0.0
Washing Machine,2023-06-12 15:00:00,2.99,0.10509666080843587
Washing Machine,2023-06-12 16:00:00,0.44,0.015465729349736381
Washing Machine,2023-06-12 17:00:00,0.0,0.0
Washing Machine,2023-06-12 18:00:00,1.89,0.0664323374340949
Washing Machine,2023-06-12 19:00:00,0.0,0.0
Washing Machine,2023-06-12 20:00:00,1.63,0.05729349736379614
Washing Machine,2023-06-12 21:00:00,0.0,0.0
Washing Machine,2023-06-12 22:00:00,1.75,0.06151142355008788
Washing Machine,2023-06-12 23:00:00,0.68,0.023901581722319862
Washing Machine,2023-06-13 00:00:00,0.28,0.009841827768014061
Washing Machine,2023-06-13 01:00:00,0.0,0.0
Washing Machine,2023-06-13 02:00:00,0.0,0.0
Washing Machine,2023-06-13 03:00:00,0.0,0.0
Washing Machine,2023-06-13 04:00:00,0.0,0.0
Washing Machine,2023-06-13 05:00:00,0.76,0.026713532513181024
Washing Machine,2023-06-13 06:00:00,0.0,0.0
Washing Machine,2023-06-13 07:00:00,0.57,0.020035149384885764
Washing Machine,2023-06-13 08:00:00,1.18,0.04147627416520211
Washing Machine,2023-06-13 09:00:00,0.65,0.022847100175746926
Washing Machine,2023-06-13 10:00:00,1.94,0.06818980667838313
Washing Machine,2023-06-13 11:00:00,1.0,0.0351493848857645
Washing Machine,2023-06-13 12:00:00,1.74,0.061159929701230235
Washing Machine,2023-06-13 13:00:00,2.75,0.09666080843585238
Washing Machine,2023-06-13 14:00:00,0.0,0.0
Washing Machine,2023-06-13 15:00:00,1.34,0.04710017574692443
Washing Machine,2023-06-13 16:00:00,0.0,0.0
Washing Machine,2023-06-13 17:00:00,2.78,0.0977152899824253
Washing Machine,2023-06-13 18:00:00,0.0,0.0
Washing Machine,2023-06-13 19:00:00,0.0,0.0
Washing Machine,2023-06-13 20:00:00,1.83,0.06432337434094904
Washing Machine,2023-06-13 21:00:00,0.0,0.0
Washing Machine,2023-06-13 22:00:00,2.42,0.08506151142355009
Washing Machine,2023-06-13 23:00:00,2.9299999999999997,0.10298769771528998
Washing Machine,2023-06-14 00:00:00,3.3,0.11599297012302286
Washing Machine,2023-06-14 01:00:00,1.16,0.04077328646748682
Washing Machine,2023-06-14 02:00:00,0.67,0.023550087873462217
Washing Machine,2023-06-14 03:00:00,1.97,0.06924428822495607
Washing Machine,2023-06-14 04:00:00,0.0,0.0
Washing Machine,2023-06-14 05:00:00,0.75,0.02636203866432338
Washing Machine,2023-06-14 06:00:00,0.87,0.030579964850615118
Washing Machine,2023-06-14 07:00:00,1.05,0.03690685413005273
Washing Machine,2023-06-14 08:00:00,0.0,0.0
Washing Machine,2023-06-14 09:00:00,0.52,0.01827768014059754
Washing Machine,2023-06-14 10:00:00,0.0,0.0
Washing Machine,2023-06-14 11:00:00,0.0,0.0
Washing Machine,2023-06-14 12:00:00,0.0,0.0
Washing Machine,2023-06-14 13:00:00,0.0,0.0
Washing Machine,2023-06-14 14:00:00,2.42,0.08506151142355009
Washing Machine,2023-06-14 15:00:00,0.85,0.029876977152899827
Washing Machine,2023-06-14 16:00:00,0.0,0.0
Washing Machine,2023-06-14 17:00:00,0.0,0.0
Washing Machine,2023-06-14 18:00:00,3.76,0.13216168717047452
Washing Machine,2023-06-14 19:00:00,2.9000000000000004,0.10193321616871708
Washing Machine,2023-06-14 20:00:00,1.35,0.04745166959578208
Washing Machine,2023-06-14 21:00:00,0.0,0.0
Washing Machine,2023-06-14 22:00:00,1.66,0.058347978910369074
Washing Machine,2023-06-14 23:00:00,3.0,0.10544815465729351
Washing Machine,2023-06-15 00:00:00,1.9,0.06678383128295255
Washing Machine,2023-06-15 01:00:00,5.01,0.17609841827768014
Washing Machine,2023-06-15 02:00:00,1.06,0.037258347978910374
Washing Machine,2023-06-15 03:00:00,2.62,0.092091388400703
Washing Machine,2023-06-15 04:00:00,1.9500000000000002,0.06854130052724079
Washing Machine,2023-06-15 05:00:00,3.71,0.1304042179261863
Washing Machine,2023-06-15 06:00:00,0.0,0.0
Washing Machine,2023-06-15 07:00:00,1.64,0.05764499121265378
Washing Machine,2023-06-15 08:00:00,4.79,0.16836555360281197
Washing Machine,2023-06-15 09:00:00,1.56,0.05483304042179263
Washing Machine,2023-06-15 10:00:00,0.74,0.02601054481546573
Washing Machine,2023-06-15 11:00:00,0.6,0.0210896309314587
Washing Machine,2023-06-15 12:00:00,1.38,0.04850615114235501
Washing Machine,2023-06-15 13:00:00,0.0,0.0
Washing Machine,2023-06-15 14:00:00,2.72,0.09560632688927945
Washing Machine,2023-06-15 15:00:00,0.0,0.0
Washing Machine,2023-06-15 16:00:00,1.08,0.037961335676625664
Washing Machine,2023-06-15 17:00:00,1.82,0.06397188049209139
Washing Machine,2023-06-15 18:00:00,2.77,0.09736379613356767
Washing Machine,2023-06-15 19:00:00,0.0,0.0
Washing Machine,2023-06-15 20:00:00,0.8999999999999999,0.03163444639718805
Washing Machine,2023-06-15 21:00:00,1.59,0.055887521968365564
Washing Machine,2023-06-15 22:00:00,1.72,0.060456942003514945
Washing Machine,2023-06-15 23:00:00,0.6,0.0210896309314587
Washing Machine,2023-06-16 00:00:00,1.45,0.050966608084358524
Washing Machine,2023-06-16 01:00:00,1.8,0.0632688927943761
Washing Machine,2023-06-16 02:00:00,0.65,0.022847100175746926
Washing Machine,2023-06-16 03:00:00,0.0,0.0
Washing Machine,2023-06-16 04:00:00,1.98,0.06959578207381371
Washing Machine,2023-06-16 05:00:00,1.38,0.04850615114235501
Washing Machine,2023-06-16 06:00:00,0.0,0.0
Washing Machine,2023-06-16 07:00:00,0.0,0.0
Washing Machine,2023-06-16 08:00:00,2.43,0.08541300527240775
Washing Machine,2023-06-16 09:00:00,3.1799999999999997,0.11177504393673111
Washing Machine,2023-06-16 10:00:00,0.0,0.0
Washing Machine,2023-06-16 11:00:00,3.3899999999999997,0.11915641476274165
Washing Machine,2023-06-16 12:00:00,1.88,0.06608084358523726
Washing Machine,2023-06-16 13:00:00,2.32,0.08154657293497364
Washing Machine,2023-06-16 14:00:00,1.89,0.0664323374340949
Washing Machine,2023-06-16 15:00:00,0.0,0.0
Washing Machine,2023-06-16 16:00:00,0.0,0.0
Washing Machine,2023-06-16 17:00:00,0.0,0.0
Washing Machine,2023-06-16 18:00:00,1.29,0.04534270650263621
Washing Machine,2023-06-16 19:00:00,3.18,0.11177504393673113
Washing Machine,2023-06-16 20:00:00,0.0,0.0
Washing Machine,2023-06-16 21:00:00,0.0,0.0
Washing Machine,2023-06-16 22:00:00,0.69,0.024253075571177504
Washing Machine,2023-06-16 23:00:00,0.31,0.010896309314586995
Washing Machine,2023-06-17 00:00:00,1.26,0.04428822495606327
Washing Machine,2023-06-17 01:00:00,0.0,0.0
Washing Machine,2023-06-17 02:00:00,0.0,0.0
Washing Machine,2023-06-17 03:00:00,2.95,0.10369068541300529
Washing Machine,2023-06-17 04:00:00,2.8,0.0984182776801406
Washing Machine,2023-06-17 05:00:00,0.0,0.0
Washing Machine,2023-06-17 06:00:00,0.8,0.028119507908611605
Washing Machine,2023-06-17 07:00:00,1.03,0.03620386643233744
Washing Machine,2023-06-17 08:00:00,0.0,0.0
Washing Machine,2023-06-17 09:00:00,0.0,0.0
Washing Machine,2023-06-17 10:00:00,0.0,0.0
Washing Machine,2023-06-17 11:00:00,1.51,0.0530755711775044
Washing Machine,2023-06-17 12:00:00,3.17,0.11142355008787347
Washing Machine,2023-06-17 13:00:00,0.0,0.0
Washing Machine,2023-06-17 14:00:00,0.0,0.0
Washing Machine,2023-06-17 15:00:00,0.72,0.02530755711775044
Washing Machine,2023-06-17 16:00:00,0.48,0.01687170474516696
Washing Machine,2023-06-17 17:00:00,0.0,0.0
Washing Machine,2023-06-17 18:00:00,1.57,0.05518453427065027
Washing Machine,2023-06-17 19:00:00,1.03,0.03620386643233744
Washing Machine,2023-06-17 20:00:00,1.15,0.040421792618629174
Washing Machine,2023-06-17 21:00:00,1.17,0.041124780316344464
Washing Machine,2023-06-17 22:00:00,3.19,0.11212653778558876
Washing Machine,2023-06-17 23:00:00,0.0,0.0
Washing Machine,2023-06-18 00:00:00,0.65,0.022847100175746926
Washing Machine,2023-06-18 01:00:00,0.22,0.007732864674868191
Washing Machine,2023-06-18 02:00:00,0.9,0.03163444639718805
Washing Machine,2023-06-18 03:00:00,3.4299999999999997,0.12056239015817223
Washing Machine,2023-06-18 04:00:00,0.0,0.0
Washing Machine,2023-06-18 05:00:00,0.0,0.0
Washing Machine,2023-06-18 06:00:00,0.47,0.016520210896309315
Washing Machine,2023-06-18 07:00:00,1.6,0.05623901581722321
Washing Machine,2023-06-18 08:00:00,1.49,0.052372583479789105
Washing Machine,2023-06-18 09:00:00,1.67,0.05869947275922672
Washing Machine,2023-06-18 10:00:00,0.0,0.0
Washing Machine,2023-06-18 11:00:00,1.99,0.06994727592267136
Washing Machine,2023-06-18 12:00:00,5.41,0.19015817223198597
Washing Machine,2023-06-18 13:00:00,0.0,0.0
Washing Machine,2023-06-18 14:00:00,0.0,0.0
Washing Machine,2023-06-18 15:00:00,0.0,0.0
Washing Machine,2023-06-18 16:00:00,3.61,0.12688927943760986
Washing Machine,2023-06-18 17:00:00,0.34,0.011950790861159931
Washing Machine,2023-06-18 18:00:00,4.4,0.15465729349736382
Washing Machine,2023-06-18 19:00:00,2.21,0.07768014059753955
Washing Machine,2023-06-18 20:00:00,2.54,0.08927943760984183
Washing Machine,2023-06-18 21:00:00,0.49,0.017223198594024606
Washing Machine,2023-06-18 22:00:00,2.45,0.08611599297012304
Washing Machine,2023-06-18 23:00:00,0.0,0.0
Washing Machine,2023-06-19 00:00:00,1.3900000000000001,0.04885764499121266
Washing Machine,2023-06-19 01:00:00,0.0,0.0
Washing Machine,2023-06-19 02:00:00,1.97,0.06924428822495607
Washing Machine,2023-06-19 03:00:00,2.49,0.08752196836555362
Washing Machine,2023-06-19 04:00:00,1.52,0.05342706502636205
Washing Machine,2023-06-19 05:00:00,1.96,0.06889279437609842
Washing Machine,2023-06-19 06:00:00,0.7,0.02460456942003515
Washing Machine,2023-06-19 07:00:00,1.8399999999999999,0.06467486818980668
Washing Machine,2023-06-19 08:00:00,0.0,0.0
Washing Machine,2023-06-19 09:00:00,1.47,0.051669595782073814
Washing Machine,2023-06-19 10:00:00,1.87,0.06572934973637962
Washing Machine,2023-06-19 11:00:00,0.37,0.013005272407732865
Washing Machine,2023-06-19 12:00:00,0.0,0.0
Washing Machine,2023-06-19 13:00:00,3.5700000000000003,0.12548330404217928
Washing Machine,2023-06-19 14:00:00,0.0,0.0
Washing Machine,2023-06-19 15:00:00,1.86,0.06537785588752197
Washing Machine,2023-06-19 16:00:00,1.7,0.059753954305799654
Washing Machine,2023-06-19 17:00:00,1.4,0.0492091388400703
Washing Machine,2023-06-19 18:00:00,1.58,0.05553602811950792
Washing Machine,2023-06-19 19:00:00,1.72,0.060456942003514945
Washing Machine,2023-06-19 20:00:00,2.5999999999999996,0.09138840070298769
Washing Machine,2023-06-19 21:00:00,0.55,0.019332161687170477
Washing Machine,2023-06-19 22:00:00,3.21,0.11282952548330405
Washing Machine,2023-06-19 23:00:00,1.65,0.05799648506151143
Washing Machine,2023-06-20 00:00:00,2.77,0.09736379613356767
Washing Machine,2023-06-20 01:00:00,1.26,0.04428822495606327
Washing Machine,2023-06-20 02:00:00,0.0,0.0
Washing Machine,2023-06-20 03:00:00,1.54,0.05413005272407734
Washing Machine,2023-06-20 04:00:00,0.0,0.0
Washing Machine,2023-06-20 05:00:00,0.0,0.0
Washing Machine,2023-06-20 06:00:00,0.76,0.026713532513181024
Washing Machine,2023-06-20 07:00:00,0.0,0.0
Washing Machine,2023-06-20 08:00:00,0.89,0.031282952548330405
Washing Machine,2023-06-20 09:00:00,0.0,0.0
Washing Machine,2023-06-20 10:00:00,1.56,0.05483304042179263
Washing Machine,2023-06-20 11:00:00,1.24,0.04358523725834798
Washing Machine,2023-06-20 12:00:00,0.0,0.0
Washing Machine,2023-06-20 13:00:00,5.54,0.19472759226713535
Washing Machine,2023-06-20 14:00:00,0.73,0.025659050966608084
Washing Machine,2023-06-20 15:00:00,1.35,0.04745166959578208
Washing Machine,2023-06-20 16:00:00,0.0,0.0
Washing Machine,2023-06-20 17:00:00,2.95,0.10369068541300529
Washing Machine,2023-06-20 18:00:00,1.73,0.06080843585237259
Washing Machine,2023-06-20 19:00:00,0.62,0.02179261862917399
Washing Machine,2023-06-20 20:00:00,1.6600000000000001,0.05834797891036908
Washing Machine,2023-06-20 21:00:00,0.95,0.033391915641476276
Washing Machine,2023-06-20 22:00:00,0.0,0.0
Washing Machine,2023-06-20 23:00:00,0.0,0.0
Washing Machine,2023-06-21 00:00:00,3.27,0.11493848857644992
Washing Machine,2023-06-21 01:00:00,4.9399999999999995,0.17363796133567663
Washing Machine,2023-06-21 02:00:00,0.0,0.0
Washing Machine,2023-06-21 03:00:00,2.9699999999999998,0.10439367311072056
Washing Machine,2023-06-21 04:00:00,5.05,0.17750439367311072
Washing Machine,2023-06-21 05:00:00,0.9,0.03163444639718805
Washing Machine,2023-06-21 06:00:00,0.39,0.013708260105448157
Washing Machine,2023-06-21 07:00:00,1.28,0.04499121265377856
Washing Machine,2023-06-21 08:00:00,0.46,0.01616871704745167
Washing Machine,2023-06-21 09:00:00,1.28,0.04499121265377856
Washing Machine,2023-06-21 10:00:00,1.22,0.04288224956063269
Washing Machine,2023-06-21 11:00:00,0.0,0.0
Washing Machine,2023-06-21 12:00:00,0.57,0.020035149384885764
Washing Machine,2023-06-21 13:00:00,0.98,0.03444639718804921
Washing Machine,2023-06-21 14:00:00,0.0,0.0
Washing Machine,2023-06-21 15:00:00,1.88,0.06608084358523726
Washing Machine,2023-06-21 16:00:00,0.0,0.0
Washing Machine,2023-06-21 17:00:00,0.0,0.0
Washing Machine,2023-06-21 18:00:00,1.25,0.043936731107205626
Washing Machine,2023-06-21 19:00:00,0.0,0.0
Washing Machine,2023-06-21 20:00:00,0.0,0.0
Washing Machine,2023-06-21 21:00:00,1.62,0.0569420035149385
Washing Machine,2023-06-21 22:00:00,1.56,0.05483304042179263
Washing Machine,2023-06-21 23:00:00,0.79,0.02776801405975396
Washing Machine,2023-06-22 00:00:00,0.0,0.0
Washing Machine,2023-06-22 01:00:00,1.64,0.05764499121265378
Washing Machine,2023-06-22 02:00:00,1.39,0.04885764499121265
Washing Machine,2023-06-22 03:00:00,1.46,0.05131810193321617
Washing Machine,2023-06-22 04:00:00,4.51,0.1585237258347979
Washing Machine,2023-06-22 05:00:00,0.0,0.0
Washing Machine,2023-06-22 06:00:00,0.32,0.01124780316344464
Washing Machine,2023-06-22 07:00:00,0.0,0.0
Washing Machine,2023-06-22 08:00:00,0.0,0.0
Washing Machine,2023-06-22 09:00:00,1.35,0.04745166959578208
Washing Machine,2023-06-22 10:00:00,1.8,0.0632688927943761
Washing Machine,2023-06-22 11:00:00,4.44,0.1560632688927944
Washing Machine,2023-06-22 12:00:00,1.57,0.05518453427065027
Washing Machine,2023-06-22 13:00:00,0.0,0.0
Washing Machine,2023-06-22 14:00:00,1.32,0.04639718804920914
Washing Machine,2023-06-22 15:00:00,0.54,0.018980667838312832
Washing Machine,2023-06-22 16:00:00,1.4,0.0492091388400703
Washing Machine,2023-06-22 17:00:00,1.47,0.051669595782073814
Washing Machine,2023-06-22 18:00:00,0.0,0.0
Washing Machine,2023-06-22 19:00:00,0.0,0.0
Washing Machine,2023-06-22 20:00:00,1.7000000000000002,0.05975395430579966
Washing Machine,2023-06-22 21:00:00,0.8699999999999999,0.030579964850615114
Washing Machine,2023-06-22 22:00:00,2.08,0.07311072056239017
Washing Machine,2023-06-22 23:00:00,3.14,0.11036906854130055
Washing Machine,2023-06-23 00:00:00,0.0,0.0
Washing Machine,2023-06-23 01:00:00,0.0,0.0
Washing Machine,2023-06-23 02:00:00,4.02,0.14130052724077327
Washing Machine,2023-06-23 03:00:00,1.23,0.043233743409490336
Washing Machine,2023-06-23 04:00:00,1.29,0.04534270650263621
Washing Machine,2023-06-23 05:00:00,0.0,0.0
Washing Machine,2023-06-23 06:00:00,0.0,0.0
Washing Machine,2023-06-23 07:00:00,0.0,0.0
Washing Machine,2023-06-23 08:00:00,0.9,0.03163444639718805
Washing Machine,2023-06-23 09:00:00,0.82,0.02882249560632689
Washing Machine,2023-06-23 10:00:00,0.0,0.0
Washing Machine,2023-06-23 11:00:00,0.0,0.0
Washing Machine,2023-06-23 12:00:00,1.17,0.041124780316344464
Washing Machine,2023-06-23 13:00:00,0.0,0.0
Washing Machine,2023-06-23 14:00:00,2.48,0.08717047451669596
Washing Machine,2023-06-23 15:00:00,1.32,0.04639718804920914
Washing Machine,2023-06-23 16:00:00,0.0,0.0
Washing Machine,2023-06-23 17:00:00,0.0,0.0
Washing Machine,2023-06-23 18:00:00,2.93,0.10298769771529
Washing Machine,2023-06-23 19:00:00,0.0,0.0
Washing Machine,2023-06-23 20:00:00,0.0,0.0
Washing Machine,2023-06-23 21:00:00,0.0,0.0
Washing Machine,2023-06-23 22:00:00,0.84,0.029525483304042182
Washing Machine,2023-06-23 23:00:00,0.76,0.026713532513181024
Washing Machine,2023-06-24 00:00:00,0.0,0.0
Washing Machine,2023-06-24 01:00:00,0.0,0.0
Washing Machine,2023-06-24 02:00:00,0.0,0.0
Washing Machine,2023-06-24 03:00:00,0.0,0.0
Washing Machine,2023-06-24 04:00:00,0.82,0.02882249560632689
Washing Machine,2023-06-24 05:00:00,0.0,0.0
Washing Machine,2023-06-24 06:00:00,1.06,0.037258347978910374
Washing Machine,2023-06-24 07:00:00,2.42,0.08506151142355009
Washing Machine,2023-06-24 08:00:00,0.0,0.0
Washing Machine,2023-06-24 09:00:00,0.84,0.029525483304042182
Washing Machine,2023-06-24 10:00:00,1.97,0.06924428822495607
Washing Machine,2023-06-24 11:00:00,0.0,0.0
Washing Machine,2023-06-24 12:00:00,5.64,0.19824253075571177
Washing Machine,2023-06-24 13:00:00,0.56,0.019683655536028122
Washing Machine,2023-06-24 14:00:00,0.26,0.00913884007029877
Washing Machine,2023-06-24 15:00:00,0.5,0.01757469244288225
Washing Machine,2023-06-24 16:00:00,1.73,0.06080843585237259
Washing Machine,2023-06-24 17:00:00,1.03,0.03620386643233744
Washing Machine,2023-06-24 18:00:00,0.26,0.00913884007029877
Washing Machine,2023-06-24 19:00:00,4.35,0.15289982425307558
Washing Machine,2023-06-24 20:00:00,0.0,0.0
Washing Machine,2023-06-24 21:00:00,5.25,0.18453427065026365
Washing Machine,2023-06-24 22:00:00,0.0,0.0
Washing Machine,2023-06-24 23:00:00,0.95,0.033391915641476276
Washing Machine,2023-06-25 00:00:00,0.95,0.033391915641476276
Washing Machine,2023-06-25 01:00:00,0.0,0.0
Washing Machine,2023-06-25 02:00:00,1.19,0.041827768014059755
Washing Machine,2023-06-25 03:00:00,0.0,0.0
Washing Machine,2023-06-25 04:00:00,1.5,0.05272407732864676
Washing Machine,2023-06-25 05:00:00,1.78,0.06256590509666081
Washing Machine,2023-06-25 06:00:00,2.22,0.0780316344463972
Washing Machine,2023-06-25 07:00:00,0.27,0.009490333919156416
Washing Machine,2023-06-25 08:00:00,0.0,0.0
Washing Machine,2023-06-25 09:00:00,0.0,0.0
Washing Machine,2023-06-25 10:00:00,2.18,0.07662565905096662
Washing Machine,2023-06-25 11:00:00,0.22,0.007732864674868191
Washing Machine,2023-06-25 12:00:00,0.0,0.0
Washing Machine,2023-06-25 13:00:00,2.06,0.07240773286467488
Washing Machine,2023-06-25 14:00:00,0.0,0.0
Washing Machine,2023-06-25 15:00:00,0.0,0.0
Washing Machine,2023-06-25 16:00:00,2.92,0.10263620386643234
Washing Machine,2023-06-25 17:00:00,1.35,0.04745166959578208
Washing Machine,2023-06-25 18:00:00,3.4699999999999998,0.12196836555360281
Washing Machine,2023-06-25 19:00:00,0.0,0.0
Washing Machine,2023-06-25 20:00:00,0.99,0.03479789103690686
Washing Machine,2023-06-25 21:00:00,1.26,0.04428822495606327
Washing Machine,2023-06-25 22:00:00,0.36,0.01265377855887522
Washing Machine,2023-06-25 23:00:00,0.0,0.0
Washing Machine,2023-06-26 00:00:00,0.0,0.0
Washing Machine,2023-06-26 01:00:00,0.0,0.0
Washing Machine,2023-06-26 02:00:00,0.0,0.0
Washing Machine,2023-06-26 03:00:00,2.04,0.07170474516695959
Washing Machine,2023-06-26 04:00:00,1.82,0.06397188049209139
Washing Machine,2023-06-26 05:00:00,0.0,0.0
Washing Machine,2023-06-26 06:00:00,1.64,0.05764499121265378
Washing Machine,2023-06-26 07:00:00,0.0,0.0
Washing Machine,2023-06-26 08:00:00,0.0,0.0
Washing Machine,2023-06-26 09:00:00,0.0,0.0
Washing Machine,2023-06-26 10:00:00,1.32,0.04639718804920914
Washing Machine,2023-06-26 11:00:00,0.0,0.0
Washing Machine,2023-06-26 12:00:00,1.36,0.047803163444639724
Washing Machine,2023-06-26 13:00:00,0.0,0.0
Washing Machine,2023-06-26 14:00:00,0.0,0.0
Washing Machine,2023-06-26 15:00:00,0.0,0.0
Washing Machine,2023-06-26 16:00:00,1.41,0.04956063268892794
Washing Machine,2023-06-26 17:00:00,0.51,0.017926186291739896
Washing Machine,2023-06-26 18:00:00,1.3,0.04569420035149385
Washing Machine,2023-06-26 19:00:00,4.26,0.14973637961335678
Washing Machine,2023-06-26 20:00:00,0.0,0.0
Washing Machine,2023-06-26 21:00:00,2.66,0.09349736379613358
Washing Machine,2023-06-26 22:00:00,0.0,0.0
Washing Machine,2023-06-26 23:00:00,0.59,0.020738137082601055
Washing Machine,2023-06-27 00:00:00,2.06,0.07240773286467488
